sec_code,sec_name,chunk_n,chunk_glm4_tokens_sum,summary_proxy_sum,summary_glm4_sum,relevant_score_mean,red_chunk_proxy_mean,red_chunk_glm4_mean,announcement_date,chunk_count,tech_text_glm4_tokens,lnN_tech,Redundancy_proxy,Redundancy_glm4,source_run
688225,亚信安全,16,58337,2261,2589,2.559556873755724,25.99129468793737,22.85593419571172,2022-01-28,16,58342,10.974077524630472,25.801415302963292,22.532638084202393,full543
688153,唯捷创芯,8,28640,1111,1370,2.163911707881499,26.626263885285265,21.621718256818507,2022-04-07,8,28643,10.26266436419218,25.778577857785777,20.905109489051096,full543
688570,天玛智控,22,85457,3337,3953,2.602609319810188,26.46612220898036,22.29939000383727,2023-05-31,22,85467,11.355885615508942,25.608930176805515,21.618264609157603,full543
688086,紫晶存储,26,99312,3885,4712,2.497286894768635,26.526181788804635,22.05783332289197,2020-02-21,26,99325,11.5061525806828,25.562934362934364,21.076400679117143,full543
688418,震有科技,18,70296,2754,3290,2.369642030910137,26.272207911482862,21.964637942809688,2020-07-17,18,70302,11.16055552689621,25.525054466230937,21.36656534954407,full543
688135,利扬芯片,13,48241,1893,2247,2.3082973003246727,25.652705792923317,21.61786063490538,2020-11-05,13,48245,10.784047474454484,25.48388800845219,21.46906987093903,full543
688429,时创能源,9,33624,1322,1638,2.541719366761476,25.744305412410984,20.9420290839024,2023-06-26,9,33628,10.423114332255189,25.43419062027231,20.52747252747253,full543
688052,纳芯微,13,50264,1977,2413,2.4440459231479306,27.252276583060997,22.68525455058598,2022-04-18,13,50269,10.825143863908693,25.4243803743045,20.830501450476586,full543
688282,理工导航,14,51753,2042,2445,2.168809315938972,25.778157554352426,21.495930783052223,2022-03-14,14,51761,10.854392248926333,25.344270323212537,21.16687116564417,full543
688206,概伦电子,9,33548,1326,1495,2.1234271755169587,27.47851709213368,24.43392721641507,2021-12-22,9,33551,10.420821948214943,25.300150829562593,22.440133779264215,full543
688259,创耀科技,18,66976,2649,3140,2.3804515973371796,25.97482371375373,22.04472518733636,2022-01-07,18,66980,11.112149346348197,25.28350320875802,21.329936305732485,full543
688114,华大智造,10,35941,1425,1661,2.4241281748470707,25.830045580587317,22.088766837060888,2022-09-06,10,35945,10.489745271417972,25.22175438596491,21.638169777242624,full543
688168,安博通,11,41616,1652,1896,2.2619456130410884,26.699135231960792,23.38210188243595,2019-09-03,11,41620,10.636336099947624,25.19128329297821,21.949367088607595,full543
688195,腾景科技,13,50980,2028,2532,2.42008299000044,25.970275826409644,20.959833389250967,2021-03-22,13,50986,10.839306364217828,25.138067061143985,20.13428120063191,full543
688698,伟创电气,16,59609,2376,2802,2.4188405242072264,25.88967399882694,21.860581607465736,2020-12-24,16,59615,10.995662499240233,25.08796296296296,21.273733047822983,full543
688798,艾为电子,12,45997,1834,2211,2.3313607469608857,26.362068082592874,22.078506685151893,2021-08-10,12,45999,10.736374936104498,25.080152671755727,20.803708729081865,full543
688078,龙软科技,22,84630,3398,3782,2.236145134833245,25.475068412139446,22.927174737023755,2019-12-24,22,84644,11.34620950495466,24.90582695703355,22.37704918032787,full543
688608,恒玄科技,10,37323,1501,1761,2.197486890707808,26.882371105639624,23.08568706346023,2020-12-09,10,37326,10.527445413743076,24.865423051299135,21.19420783645656,full543
688376,美埃科技,2,6622,267,312,2.1294117647058823,24.716603053435115,21.109004154497963,2022-11-14,2,6622,8.798152718107191,24.801498127340825,21.224358974358974,full543
688603,天承科技,14,53760,2170,2807,2.4177745469097824,25.849201578106783,20.324422486843883,2023-07-04,14,53766,10.892396576112274,24.774193548387096,19.15211970074813,full543
688205,德科立,12,45659,1844,2305,2.245641666675167,25.105908583542114,20.10717040387061,2022-08-04,12,45662,10.729021721139398,24.760845986984815,19.808676789587853,full543
688362,甬矽电子,12,45480,1837,2339,2.643230551225138,25.375560302115428,19.910843005056428,2022-11-11,12,45485,10.72513788025616,24.757757212847032,19.444206926036767,full543
688472,阿特斯,14,53999,2186,2617,2.0681422945900683,27.23566146947174,22.92967487208771,2023-06-06,14,54002,10.896776361897594,24.702195791399816,20.633931983186855,full543
688620,安凯微,9,32530,1318,1557,2.5331113190859984,24.3290371374721,20.66094302989309,2023-06-19,9,32530,10.389918019467396,24.68133535660091,20.892742453436096,full543
688435,英方软件,17,63143,2560,3026,2.2802009704717245,25.480339989839784,21.376239348893098,2023-01-16,17,63150,11.053268127778637,24.665234375,20.866820885657635,full543
688489,三未信安,12,44627,1828,2134,2.3563027953446745,24.785532346695913,21.48930625596419,2022-11-29,12,44633,10.706228774723373,24.413019693654267,20.912371134020617,full543
688629,华丰科技,14,53893,2217,2670,2.3566785714350367,25.202440241737357,20.913597810365065,2023-06-20,14,53897,10.894830096721002,24.30897609382048,20.18464419475655,full543
688601,力芯微,9,34914,1468,1729,2.2960837653267268,24.151098086973985,20.4778506652779,2021-06-22,9,34917,10.460729095610086,23.783378746594007,20.193175245806824,full543
688326,经纬恒润,13,48913,2169,2586,2.2802081653702855,22.97127769960164,19.373565006947462,2022-04-13,13,48916,10.79785982030926,22.55094513600738,18.914539829853055,full543
688322,奥比中光,4,12238,594,696,2.169392324220865,18.846693692139613,15.858427310003815,2022-07-04,4,12238,9.412301144022486,20.6026936026936,17.583333333333332,full543
688450,光格科技,3,8987,455,544,2.480708496212372,18.7469184370042,15.681982210569346,2023-07-19,3,8988,9.10364563330522,19.751648351648353,16.520220588235293,full543
688122,西部超导,17,63240,1656,2011,2.005333661720014,38.10322234084916,31.406347125419945,2019-07-17,17,63248,11.054818785536469,38.18840579710145,31.447041272998508,first_batch25
688002,睿创微纳,15,56427,1562,1915,2.366461354786515,37.09732766792433,30.223022300888974,2019-07-08,15,56436,10.940862531733048,36.12483994878361,29.46579634464752,first_batch25
688088,虹软科技,16,61725,1747,2030,2.2871177644858007,36.944869229043455,32.083546271691404,2019-07-17,16,61729,11.030509115677916,35.33199771036062,30.4064039408867,first_batch25
688009,中国通号,26,100149,2836,3295,2.434080129746012,36.50352709534389,31.758087555819557,2019-07-16,26,100160,11.514524186333926,35.313469675599436,30.39423368740516,first_batch25
688006,杭可科技,14,51366,1466,1728,2.5868015177507258,35.62994941456301,30.49726429380678,2019-07-09,14,51371,10.846829089886596,35.03819918144611,29.725694444444443,first_batch25
688033,天宜上佳,27,104701,3098,3798,2.503515398839315,34.497676493232326,28.13918889578937,2019-07-18,27,104710,11.558949903281508,33.796320206584895,27.567403896787784,first_batch25
688018,乐鑫科技,12,43794,1315,1539,2.479927805781197,33.77524206309214,29.22687211152828,2019-07-16,12,43799,10.687366265053678,33.30342205323194,28.45614035087719,first_batch25
688028,沃尔德,16,63160,1937,2442,2.4112517860364777,33.042211207011036,26.154299495028933,2019-07-18,16,63168,11.053553122793154,32.60712441920496,25.864045864045863,first_batch25
688015,交控科技,15,56851,1756,2051,2.1257019497722274,32.55012830452149,27.947170381421017,2019-07-18,15,56857,10.94829462264529,32.375284738041,27.718673817649925,first_batch25
688005,容百科技,12,47741,1499,1783,2.2793008875910643,34.20287673491185,29.40373708219502,2019-07-16,12,47744,10.773608683563433,31.84856571047365,26.77565900168256,first_batch25
688012,中微公司,9,32325,1021,1196,2.1453164333885613,32.07850273107668,27.485019790940513,2019-07-16,9,32330,10.383750870719478,31.66013712047013,27.027591973244142,first_batch25
688333,铂力特,24,93830,2966,3552,2.316551713249733,33.01689944161976,27.800212658739152,2019-07-16,24,93843,11.449378452125812,31.635198921105868,26.4161036036036,first_batch25
688008,澜起科技,10,37624,1200,1402,2.167641089464116,33.68507305700555,28.909370879923635,2019-07-12,10,37628,10.535503733091842,31.35333333333333,26.835948644793152,first_batch25
688001,华兴源创,17,66441,2147,2501,2.3657566985873766,33.19704646948445,29.187838853531947,2019-07-03,17,66449,11.1041900151192,30.945971122496506,26.56577369052379,first_batch25
688022,瀚川智能,18,68761,2223,2662,2.4551175634967333,31.699263584234902,26.70480243029614,2019-07-18,18,68765,11.138450173548808,30.931623931623932,25.830578512396695,first_batch25
688029,南微医学,26,101138,3318,3911,2.287175303775246,30.962359373890344,26.25905461603724,2019-07-17,26,101151,11.524369728854486,30.48161543098252,25.85988238302225,first_batch25
688016,心脉医疗,15,56003,1894,2151,2.5046146826832016,29.473605152791077,25.897851804524866,2019-07-17,15,56016,10.933392643194448,29.568637803590285,26.03579730357973,first_batch25
688020,方邦股份,10,37061,1255,1552,2.4133818149895605,29.71334153464967,23.96065924066847,2019-07-18,10,37065,10.52042840709082,29.530677290836653,23.879510309278352,first_batch25
688010,福光股份,14,51938,1767,2138,2.314687910502006,29.74248200509174,24.58987661940225,2019-07-16,14,51944,10.857921494188323,29.393322014714204,24.292797006548177,first_batch25
688066,航天宏图,16,60358,2095,2480,2.256600323034207,28.899243004031373,24.513214994710797,2019-07-18,16,60361,11.008098480007638,28.81050119331742,24.337903225806453,first_batch25
688019,安集科技,12,44881,1572,1897,2.1843171313430765,29.06229006290032,24.20962195760916,2019-07-16,12,44886,10.71188122110046,28.550254452926207,23.658935160780175,first_batch25
688011,新光光电,16,60685,2126,2536,2.3658987706398573,29.734040126394326,25.044352423865153,2019-07-16,16,60689,11.013517741515043,28.544214487300096,23.92941640378549,first_batch25
688388,嘉元科技,19,71419,2576,3237,2.413548252602566,29.146811027659616,23.255975663606883,2019-07-18,19,71423,11.176375225306858,27.72476708074534,22.063330244053137,first_batch25
688007,光峰科技,16,63227,2379,2908,2.610310674552978,26.840269017691725,21.99382691635463,2019-07-16,16,63232,11.05456578110754,26.577133249264396,21.742434662998622,first_batch25
688003,天准科技,18,67095,2780,3298,2.7272483702649706,24.616156746756992,20.93816968216268,2019-07-08,18,67102,11.11396912877489,24.134892086330936,20.344147968465737,first_batch25
