custom_id,sec_code,chunk_index,chunk_count,chunk_token_proxy,glm4_tokens,compact_chars
688057_1208699128_tok_chunk_0012,688057,12,22,3948.0,4970,7896
688057_1208699128_tok_chunk_0013,688057,13,22,3597.0,5465,7193
688057_1208699128_tok_chunk_0014,688057,14,22,3735.0,6422,7469
688057_1208699128_tok_chunk_0015,688057,15,22,3983.0,5935,7966
688057_1208699128_tok_chunk_0016,688057,16,22,3990.0,6348,7980
688057_1208699128_tok_chunk_0017,688057,17,22,3798.0,6489,7595
688057_1208699128_tok_chunk_0018,688057,18,22,3968.0,6982,7936
688057_1208699128_tok_chunk_0019,688057,19,22,3999.0,6174,7997
688057_1208699128_tok_chunk_0020,688057,20,22,3852.0,5577,7703
688057_1208699128_tok_chunk_0021,688057,21,22,3870.0,5691,7739
688057_1208699128_tok_chunk_0022,688057,22,22,3852.0,6092,7703
688058_1206982496_tok_chunk_0001,688058,1,20,3999.0,4685,7997
688058_1206982496_tok_chunk_0002,688058,2,20,3613.0,4340,7225
688058_1206982496_tok_chunk_0003,688058,3,20,3667.0,4307,7334
688058_1206982496_tok_chunk_0004,688058,4,20,3911.0,4769,7822
688058_1206982496_tok_chunk_0005,688058,5,20,3962.0,4796,7924
688058_1206982496_tok_chunk_0006,688058,6,20,3860.0,5114,7719
688058_1206982496_tok_chunk_0007,688058,7,20,3958.0,5471,7916
688058_1206982496_tok_chunk_0008,688058,8,20,3951.0,5067,7902
688058_1206982496_tok_chunk_0009,688058,9,20,3940.0,5099,7880
688058_1206982496_tok_chunk_0010,688058,10,20,3940.0,5436,7879
688058_1206982496_tok_chunk_0011,688058,11,20,3944.0,5161,7888
688058_1206982496_tok_chunk_0012,688058,12,20,3998.0,5048,7996
688058_1206982496_tok_chunk_0013,688058,13,20,3828.0,4627,7655
688058_1206982496_tok_chunk_0014,688058,14,20,3354.0,4685,6708
688058_1206982496_tok_chunk_0015,688058,15,20,3977.0,5538,7953
688058_1206982496_tok_chunk_0016,688058,16,20,3984.0,4638,7968
688058_1206982496_tok_chunk_0017,688058,17,20,3756.0,4368,7512
688058_1206982496_tok_chunk_0018,688058,18,20,3958.0,5443,7915
688058_1206982496_tok_chunk_0019,688058,19,20,3714.0,4995,7427
688058_1206982496_tok_chunk_0020,688058,20,20,1489.0,1933,2977
688059_1209233825_tok_chunk_0001,688059,1,9,3987.0,5360,7974
688059_1209233825_tok_chunk_0002,688059,2,9,3940.0,5619,7879
688059_1209233825_tok_chunk_0003,688059,3,9,3458.0,4731,6916
688059_1209233825_tok_chunk_0004,688059,4,9,3975.0,5222,7950
688059_1209233825_tok_chunk_0005,688059,5,9,3797.0,6239,7593
688059_1209233825_tok_chunk_0006,688059,6,9,3605.0,5985,7209
688059_1209233825_tok_chunk_0007,688059,7,9,3979.0,6438,7958
688059_1209233825_tok_chunk_0008,688059,8,9,3831.0,5571,7662
688059_1209233825_tok_chunk_0009,688059,9,9,2131.0,3014,4262
688060_1208009591_tok_chunk_0001,688060,1,10,3877.0,5143,7753
688060_1208009591_tok_chunk_0002,688060,2,10,3947.0,5624,7893
688060_1208009591_tok_chunk_0003,688060,3,10,3969.0,4856,7937
688060_1208009591_tok_chunk_0004,688060,4,10,3954.0,4734,7907
688060_1208009591_tok_chunk_0005,688060,5,10,3992.0,4948,7984
688060_1208009591_tok_chunk_0006,688060,6,10,3830.0,4950,7659
688060_1208009591_tok_chunk_0007,688060,7,10,3925.0,5790,7849
688060_1208009591_tok_chunk_0008,688060,8,10,3866.0,6293,7731
688060_1208009591_tok_chunk_0009,688060,9,10,3508.0,5120,7016
688060_1208009591_tok_chunk_0010,688060,10,10,3452.0,4490,6903
688061_1214757954_tok_chunk_0001,688061,1,9,3985.0,5257,7969
688061_1214757954_tok_chunk_0002,688061,2,9,3991.0,4991,7981
688061_1214757954_tok_chunk_0003,688061,3,9,3992.0,5079,7984
688061_1214757954_tok_chunk_0004,688061,4,9,3988.0,4995,7976
688061_1214757954_tok_chunk_0005,688061,5,9,3992.0,4937,7984
688061_1214757954_tok_chunk_0006,688061,6,9,3975.0,6430,7950
688061_1214757954_tok_chunk_0007,688061,7,9,3902.0,6799,7804
688061_1214757954_tok_chunk_0008,688061,8,9,3972.0,6597,7944
688061_1214757954_tok_chunk_0009,688061,9,9,3336.0,5285,6672
688062_1212127069_tok_chunk_0001,688062,1,15,3988.0,5580,7976
688062_1212127069_tok_chunk_0002,688062,2,15,3998.0,5923,7996
688062_1212127069_tok_chunk_0003,688062,3,15,3949.0,5454,7898
688062_1212127069_tok_chunk_0004,688062,4,15,3952.0,5780,7904
688062_1212127069_tok_chunk_0005,688062,5,15,3851.0,5109,7702
688062_1212127069_tok_chunk_0006,688062,6,15,3986.0,5380,7972
688062_1212127069_tok_chunk_0007,688062,7,15,3936.0,5006,7872
688062_1212127069_tok_chunk_0008,688062,8,15,3998.0,5561,7995
688062_1212127069_tok_chunk_0009,688062,9,15,3778.0,4823,7555
688062_1212127069_tok_chunk_0010,688062,10,15,3586.0,5570,7172
688062_1212127069_tok_chunk_0011,688062,11,15,3976.0,6788,7952
688062_1212127069_tok_chunk_0012,688062,12,15,3802.0,6455,7603
688062_1212127069_tok_chunk_0013,688062,13,15,3904.0,5103,7808
688062_1212127069_tok_chunk_0014,688062,14,15,3650.0,4600,7300
688062_1212127069_tok_chunk_0015,688062,15,15,2797.0,3987,5593
688063_1208972447_tok_chunk_0001,688063,1,12,3836.0,5101,7672
688063_1208972447_tok_chunk_0002,688063,2,12,3806.0,5038,7612
688063_1208972447_tok_chunk_0003,688063,3,12,3839.0,5404,7677
688063_1208972447_tok_chunk_0004,688063,4,12,3927.0,5413,7853
688063_1208972447_tok_chunk_0005,688063,5,12,3976.0,5163,7951
688063_1208972447_tok_chunk_0006,688063,6,12,3965.0,4736,7929
688063_1208972447_tok_chunk_0007,688063,7,12,3863.0,5381,7725
688063_1208972447_tok_chunk_0008,688063,8,12,3988.0,6209,7976
688063_1208972447_tok_chunk_0009,688063,9,12,3996.0,6504,7992
688063_1208972447_tok_chunk_0010,688063,10,12,3974.0,5740,7947
688063_1208972447_tok_chunk_0011,688063,11,12,3461.0,4943,6922
688063_1208972447_tok_chunk_0012,688063,12,12,3482.0,4809,6963
688065_1208134802_tok_chunk_0001,688065,1,11,3859.0,5352,7717
688065_1208134802_tok_chunk_0002,688065,2,11,3951.0,5368,7902
688065_1208134802_tok_chunk_0003,688065,3,11,3732.0,4947,7464
688065_1208134802_tok_chunk_0004,688065,4,11,3937.0,4995,7874
688065_1208134802_tok_chunk_0005,688065,5,11,3587.0,5255,7174
688065_1208134802_tok_chunk_0006,688065,6,11,3941.0,5978,7882
688065_1208134802_tok_chunk_0007,688065,7,11,3923.0,6719,7846
688065_1208134802_tok_chunk_0008,688065,8,11,3694.0,6278,7388
688065_1208134802_tok_chunk_0009,688065,9,11,3939.0,5280,7877
688065_1208134802_tok_chunk_0010,688065,10,11,3644.0,5140,7287
688065_1208134802_tok_chunk_0011,688065,11,11,2065.0,2651,4130
688067_1210199164_tok_chunk_0001,688067,1,13,3947.0,6160,7894
688067_1210199164_tok_chunk_0002,688067,2,13,3918.0,5112,7836
688067_1210199164_tok_chunk_0003,688067,3,13,3792.0,4978,7584
688067_1210199164_tok_chunk_0004,688067,4,13,3992.0,5270,7983
688067_1210199164_tok_chunk_0005,688067,5,13,3953.0,6151,7906
688067_1210199164_tok_chunk_0006,688067,6,13,3947.0,5174,7894
688067_1210199164_tok_chunk_0007,688067,7,13,3653.0,5961,7306
688067_1210199164_tok_chunk_0008,688067,8,13,3589.0,6290,7178
688067_1210199164_tok_chunk_0009,688067,9,13,3879.0,6730,7757
688067_1210199164_tok_chunk_0010,688067,10,13,3808.0,6214,7615
688067_1210199164_tok_chunk_0011,688067,11,13,3970.0,5214,7939
688067_1210199164_tok_chunk_0012,688067,12,13,3844.0,5391,7688
688067_1210199164_tok_chunk_0013,688067,13,13,3594.0,5230,7187
688068_1206944408_tok_chunk_0001,688068,1,18,3986.0,6286,7972
688068_1206944408_tok_chunk_0002,688068,2,18,3918.0,5389,7836
688068_1206944408_tok_chunk_0003,688068,3,18,3767.0,5272,7533
688068_1206944408_tok_chunk_0004,688068,4,18,3892.0,5164,7784
688068_1206944408_tok_chunk_0005,688068,5,18,3929.0,5208,7858
688068_1206944408_tok_chunk_0006,688068,6,18,3775.0,4968,7549
688068_1206944408_tok_chunk_0007,688068,7,18,3994.0,5745,7988
688068_1206944408_tok_chunk_0008,688068,8,18,3994.0,5436,7987
688068_1206944408_tok_chunk_0009,688068,9,18,3765.0,5977,7530
688068_1206944408_tok_chunk_0010,688068,10,18,3995.0,6545,7990
688068_1206944408_tok_chunk_0011,688068,11,18,3833.0,5830,7666
688068_1206944408_tok_chunk_0012,688068,12,18,3859.0,5722,7717
688068_1206944408_tok_chunk_0013,688068,13,18,3775.0,6325,7549
688068_1206944408_tok_chunk_0014,688068,14,18,3965.0,6681,7929
688068_1206944408_tok_chunk_0015,688068,15,18,3680.0,6030,7360
688068_1206944408_tok_chunk_0016,688068,16,18,3901.0,5199,7802
688068_1206944408_tok_chunk_0017,688068,17,18,3962.0,5510,7923
688068_1206944408_tok_chunk_0018,688068,18,18,3768.0,5170,7536
688069_1208040059_tok_chunk_0001,688069,1,15,3988.0,5945,7975
688069_1208040059_tok_chunk_0002,688069,2,15,3909.0,5346,7817
688069_1208040059_tok_chunk_0003,688069,3,15,3965.0,5653,7929
688069_1208040059_tok_chunk_0004,688069,4,15,3970.0,5408,7939
688069_1208040059_tok_chunk_0005,688069,5,15,3999.0,5890,7998
688069_1208040059_tok_chunk_0006,688069,6,15,3992.0,6003,7984
688069_1208040059_tok_chunk_0007,688069,7,15,3801.0,5113,7601
688069_1208040059_tok_chunk_0008,688069,8,15,3989.0,6445,7977
688069_1208040059_tok_chunk_0009,688069,9,15,3996.0,6033,7992
688069_1208040059_tok_chunk_0010,688069,10,15,3655.0,5900,7309
688069_1208040059_tok_chunk_0011,688069,11,15,3869.0,6573,7738
688069_1208040059_tok_chunk_0012,688069,12,15,3972.0,5908,7943
688069_1208040059_tok_chunk_0013,688069,13,15,4000.0,6841,8000
688069_1208040059_tok_chunk_0014,688069,14,15,3997.0,6698,7994
688069_1208040059_tok_chunk_0015,688069,15,15,2432.0,3217,4864
688070_1209239096_tok_chunk_0001,688070,1,17,3995.0,5535,7989
688070_1209239096_tok_chunk_0002,688070,2,17,4000.0,5257,7999
688070_1209239096_tok_chunk_0003,688070,3,17,3899.0,5134,7798
688070_1209239096_tok_chunk_0004,688070,4,17,3938.0,5323,7875
688070_1209239096_tok_chunk_0005,688070,5,17,3990.0,5015,7979
688070_1209239096_tok_chunk_0006,688070,6,17,3988.0,4917,7976
688070_1209239096_tok_chunk_0007,688070,7,17,3931.0,5308,7861
688070_1209239096_tok_chunk_0008,688070,8,17,3876.0,5066,7751
688070_1209239096_tok_chunk_0009,688070,9,17,3973.0,6001,7945
688070_1209239096_tok_chunk_0010,688070,10,17,3967.0,5539,7934
688070_1209239096_tok_chunk_0011,688070,11,17,3507.0,5555,7013
688070_1209239096_tok_chunk_0012,688070,12,17,3780.0,6089,7560
688070_1209239096_tok_chunk_0013,688070,13,17,3948.0,5812,7896
688070_1209239096_tok_chunk_0014,688070,14,17,3952.0,5444,7904
688070_1209239096_tok_chunk_0015,688070,15,17,3390.0,4337,6779
688070_1209239096_tok_chunk_0016,688070,16,17,3998.0,5062,7996
688070_1209239096_tok_chunk_0017,688070,17,17,481.0,664,961
688071_1210551602_tok_chunk_0001,688071,1,15,3942.0,5003,7884
688071_1210551602_tok_chunk_0002,688071,2,15,3797.0,4727,7594
688071_1210551602_tok_chunk_0003,688071,3,15,3999.0,5179,7998
688071_1210551602_tok_chunk_0004,688071,4,15,3902.0,4524,7803
688071_1210551602_tok_chunk_0005,688071,5,15,3959.0,4606,7918
688071_1210551602_tok_chunk_0006,688071,6,15,3992.0,4643,7984
688071_1210551602_tok_chunk_0007,688071,7,15,3950.0,4629,7900
688071_1210551602_tok_chunk_0008,688071,8,15,3345.0,3936,6690
688071_1210551602_tok_chunk_0009,688071,9,15,3909.0,5686,7818
688071_1210551602_tok_chunk_0010,688071,10,15,3995.0,6948,7990
688071_1210551602_tok_chunk_0011,688071,11,15,3896.0,7312,7791
688071_1210551602_tok_chunk_0012,688071,12,15,3953.0,5168,7905
688071_1210551602_tok_chunk_0013,688071,13,15,3962.0,5240,7924
688071_1210551602_tok_chunk_0014,688071,14,15,3956.0,5832,7912
688071_1210551602_tok_chunk_0015,688071,15,15,1748.0,2202,3495
688072_1212913465_tok_chunk_0001,688072,1,7,3983.0,5264,7966
688072_1212913465_tok_chunk_0002,688072,2,7,3932.0,4921,7864
688072_1212913465_tok_chunk_0003,688072,3,7,3978.0,5064,7956
688072_1212913465_tok_chunk_0004,688072,4,7,3976.0,5418,7952
688072_1212913465_tok_chunk_0005,688072,5,7,3932.0,5538,7863
688072_1212913465_tok_chunk_0006,688072,6,7,3998.0,5641,7996
688072_1212913465_tok_chunk_0007,688072,7,7,225.0,283,450
688073_1214704181_tok_chunk_0001,688073,1,15,3997.0,5247,7994
688073_1214704181_tok_chunk_0002,688073,2,15,3873.0,4959,7745
688073_1214704181_tok_chunk_0003,688073,3,15,3928.0,4854,7855
688073_1214704181_tok_chunk_0004,688073,4,15,3992.0,5076,7984
688073_1214704181_tok_chunk_0005,688073,5,15,3884.0,4872,7768
688073_1214704181_tok_chunk_0006,688073,6,15,3985.0,4827,7969
688073_1214704181_tok_chunk_0007,688073,7,15,3969.0,4987,7938
688073_1214704181_tok_chunk_0008,688073,8,15,3543.0,5201,7086
688073_1214704181_tok_chunk_0009,688073,9,15,3927.0,6569,7854
688073_1214704181_tok_chunk_0010,688073,10,15,3956.0,5251,7911
688073_1214704181_tok_chunk_0011,688073,11,15,3970.0,5378,7939
688073_1214704181_tok_chunk_0012,688073,12,15,3974.0,5260,7947
688073_1214704181_tok_chunk_0013,688073,13,15,3999.0,6135,7997
688073_1214704181_tok_chunk_0014,688073,14,15,3879.0,6071,7757
688073_1214704181_tok_chunk_0015,688073,15,15,1300.0,1644,2599
688075_1211562312_tok_chunk_0001,688075,1,15,3901.0,5936,7801
688075_1211562312_tok_chunk_0002,688075,2,15,3829.0,4891,7658
688075_1211562312_tok_chunk_0003,688075,3,15,3771.0,4871,7542
688075_1211562312_tok_chunk_0004,688075,4,15,3987.0,5175,7973
688075_1211562312_tok_chunk_0005,688075,5,15,3880.0,4990,7759
688075_1211562312_tok_chunk_0006,688075,6,15,4000.0,5635,7999
688075_1211562312_tok_chunk_0007,688075,7,15,3964.0,5743,7928
688075_1211562312_tok_chunk_0008,688075,8,15,3930.0,6082,7859
688075_1211562312_tok_chunk_0009,688075,9,15,3555.0,5802,7110
688075_1211562312_tok_chunk_0010,688075,10,15,3768.0,4832,7535
688075_1211562312_tok_chunk_0011,688075,11,15,3886.0,5567,7772
688075_1211562312_tok_chunk_0012,688075,12,15,3670.0,5463,7340
688075_1211562312_tok_chunk_0013,688075,13,15,3683.0,6266,7365
688075_1211562312_tok_chunk_0014,688075,14,15,3777.0,5603,7553
688075_1211562312_tok_chunk_0015,688075,15,15,3175.0,4400,6350
688076_1209971356_tok_chunk_0001,688076,1,22,3947.0,5399,7894
688076_1209971356_tok_chunk_0002,688076,2,22,3986.0,5803,7972
688076_1209971356_tok_chunk_0003,688076,3,22,3994.0,5539,7987
688076_1209971356_tok_chunk_0004,688076,4,22,3987.0,4949,7974
688076_1209971356_tok_chunk_0005,688076,5,22,3873.0,5177,7745
688076_1209971356_tok_chunk_0006,688076,6,22,3932.0,5014,7863
688076_1209971356_tok_chunk_0007,688076,7,22,3882.0,5168,7764
688076_1209971356_tok_chunk_0008,688076,8,22,3340.0,4211,6679
688076_1209971356_tok_chunk_0009,688076,9,22,3987.0,5642,7974
688076_1209971356_tok_chunk_0010,688076,10,22,3937.0,5260,7873
688076_1209971356_tok_chunk_0011,688076,11,22,3987.0,5488,7973
688076_1209971356_tok_chunk_0012,688076,12,22,3978.0,5606,7956
688076_1209971356_tok_chunk_0013,688076,13,22,3996.0,5952,7992
688076_1209971356_tok_chunk_0014,688076,14,22,3934.0,6452,7868
688076_1209971356_tok_chunk_0015,688076,15,22,4000.0,6210,8000
688076_1209971356_tok_chunk_0016,688076,16,22,3969.0,5557,7937
688076_1209971356_tok_chunk_0017,688076,17,22,3676.0,5111,7351
688076_1209971356_tok_chunk_0018,688076,18,22,3919.0,5301,7837
688076_1209971356_tok_chunk_0019,688076,19,22,3958.0,6025,7915
688076_1209971356_tok_chunk_0020,688076,20,22,3461.0,5541,6921
688076_1209971356_tok_chunk_0021,688076,21,22,3960.0,5172,7919
688076_1209971356_tok_chunk_0022,688076,22,22,154.0,238,307
688077_1208040060_tok_chunk_0001,688077,1,10,3755.0,5091,7509
688077_1208040060_tok_chunk_0002,688077,2,10,3972.0,5235,7943
688077_1208040060_tok_chunk_0003,688077,3,10,3893.0,5214,7785
688077_1208040060_tok_chunk_0004,688077,4,10,3998.0,5782,7995
688077_1208040060_tok_chunk_0005,688077,5,10,3955.0,5473,7909
688077_1208040060_tok_chunk_0006,688077,6,10,3987.0,6079,7973
688077_1208040060_tok_chunk_0007,688077,7,10,3546.0,6035,7092
688077_1208040060_tok_chunk_0008,688077,8,10,3417.0,5708,6833
688077_1208040060_tok_chunk_0009,688077,9,10,3989.0,5970,7977
688077_1208040060_tok_chunk_0010,688077,10,10,2010.0,2654,4020
688078_1207188266_tok_chunk_0001,688078,1,18,3719.0,4802,7438
688078_1207188266_tok_chunk_0002,688078,2,18,3993.0,5418,7986
688078_1207188266_tok_chunk_0003,688078,3,18,3997.0,5299,7994
688078_1207188266_tok_chunk_0004,688078,4,18,3985.0,4815,7969
688078_1207188266_tok_chunk_0005,688078,5,18,3980.0,4968,7960
688078_1207188266_tok_chunk_0006,688078,6,18,3997.0,4853,7993
688078_1207188266_tok_chunk_0007,688078,7,18,3953.0,4659,7905
688078_1207188266_tok_chunk_0008,688078,8,18,3844.0,4716,7687
688078_1207188266_tok_chunk_0009,688078,9,18,3668.0,4985,7335
688078_1207188266_tok_chunk_0010,688078,10,18,3961.0,5968,7922
688078_1207188266_tok_chunk_0011,688078,11,18,3923.0,6321,7845
688078_1207188266_tok_chunk_0012,688078,12,18,3709.0,6670,7418
688078_1207188266_tok_chunk_0013,688078,13,18,3835.0,5317,7669
688078_1207188266_tok_chunk_0014,688078,14,18,3874.0,5737,7747
688078_1207188266_tok_chunk_0015,688078,15,18,3996.0,5699,7992
688078_1207188266_tok_chunk_0016,688078,16,18,3987.0,6030,7974
688078_1207188266_tok_chunk_0017,688078,17,18,3781.0,5433,7561
688078_1207188266_tok_chunk_0018,688078,18,18,2786.0,3577,5572
688079_1209301240_tok_chunk_0001,688079,1,10,3996.0,5292,7992
688079_1209301240_tok_chunk_0002,688079,2,10,4000.0,4960,8000
688079_1209301240_tok_chunk_0003,688079,3,10,3998.0,4917,7995
688079_1209301240_tok_chunk_0004,688079,4,10,3995.0,4986,7989
688079_1209301240_tok_chunk_0005,688079,5,10,3995.0,5197,7990
688079_1209301240_tok_chunk_0006,688079,6,10,3928.0,5514,7855
688079_1209301240_tok_chunk_0007,688079,7,10,3985.0,5650,7969
688079_1209301240_tok_chunk_0008,688079,8,10,3511.0,5932,7022
688079_1209301240_tok_chunk_0009,688079,9,10,3981.0,5896,7962
688079_1209301240_tok_chunk_0010,688079,10,10,2583.0,3406,5166
688080_1207293074_tok_chunk_0001,688080,1,13,3888.0,5072,7776
688080_1207293074_tok_chunk_0002,688080,2,13,3912.0,5109,7823
688080_1207293074_tok_chunk_0003,688080,3,13,3982.0,5152,7964
688080_1207293074_tok_chunk_0004,688080,4,13,3730.0,4810,7459
688080_1207293074_tok_chunk_0005,688080,5,13,3900.0,4948,7799
688080_1207293074_tok_chunk_0006,688080,6,13,3825.0,5284,7650
688080_1207293074_tok_chunk_0007,688080,7,13,3643.0,6091,7285
688080_1207293074_tok_chunk_0008,688080,8,13,3847.0,5901,7693
688080_1207293074_tok_chunk_0009,688080,9,13,3997.0,5668,7994
688080_1207293074_tok_chunk_0010,688080,10,13,3967.0,5739,7933
688080_1207293074_tok_chunk_0011,688080,11,13,3992.0,5456,7984
688080_1207293074_tok_chunk_0012,688080,12,13,3990.0,5530,7980
688080_1207293074_tok_chunk_0013,688080,13,13,187.0,224,374
688081_1207204317_tok_chunk_0001,688081,1,15,3989.0,5259,7977
688081_1207204317_tok_chunk_0002,688081,2,15,3989.0,5188,7977
688081_1207204317_tok_chunk_0003,688081,3,15,3997.0,5092,7993
688081_1207204317_tok_chunk_0004,688081,4,15,3847.0,5277,7694
688081_1207204317_tok_chunk_0005,688081,5,15,3960.0,4842,7920
688081_1207204317_tok_chunk_0006,688081,6,15,3920.0,4791,7839
688081_1207204317_tok_chunk_0007,688081,7,15,3978.0,5332,7955
688081_1207204317_tok_chunk_0008,688081,8,15,3989.0,4892,7977
688081_1207204317_tok_chunk_0009,688081,9,15,3845.0,5206,7689
688081_1207204317_tok_chunk_0010,688081,10,15,3995.0,5824,7990
688081_1207204317_tok_chunk_0011,688081,11,15,3960.0,5803,7919
688081_1207204317_tok_chunk_0012,688081,12,15,3576.0,5775,7152
688081_1207204317_tok_chunk_0013,688081,13,15,3989.0,6618,7977
688081_1207204317_tok_chunk_0014,688081,14,15,3979.0,5095,7957
688081_1207204317_tok_chunk_0015,688081,15,15,3157.0,4034,6313
688082_1211561726_tok_chunk_0001,688082,1,11,3956.0,5475,7912
688082_1211561726_tok_chunk_0002,688082,2,11,3872.0,4911,7743
688082_1211561726_tok_chunk_0003,688082,3,11,3832.0,4913,7664
688082_1211561726_tok_chunk_0004,688082,4,11,3640.0,5045,7279
688082_1211561726_tok_chunk_0005,688082,5,11,3992.0,5266,7983
688082_1211561726_tok_chunk_0006,688082,6,11,3891.0,5046,7782
688082_1211561726_tok_chunk_0007,688082,7,11,3956.0,6392,7912
688082_1211561726_tok_chunk_0008,688082,8,11,3673.0,6184,7345
688082_1211561726_tok_chunk_0009,688082,9,11,3706.0,5274,7412
688082_1211561726_tok_chunk_0010,688082,10,11,3630.0,5070,7259
688082_1211561726_tok_chunk_0011,688082,11,11,2745.0,4168,5489
688083_1209347204_tok_chunk_0001,688083,1,17,3996.0,5630,7992
688083_1209347204_tok_chunk_0002,688083,2,17,3997.0,4906,7994
688083_1209347204_tok_chunk_0003,688083,3,17,3992.0,5152,7984
688083_1209347204_tok_chunk_0004,688083,4,17,3800.0,4596,7600
688083_1209347204_tok_chunk_0005,688083,5,17,3998.0,5148,7996
688083_1209347204_tok_chunk_0006,688083,6,17,3976.0,5077,7952
688083_1209347204_tok_chunk_0007,688083,7,17,3961.0,5491,7921
688083_1209347204_tok_chunk_0008,688083,8,17,3958.0,5427,7915
688083_1209347204_tok_chunk_0009,688083,9,17,3373.0,5292,6745
688083_1209347204_tok_chunk_0010,688083,10,17,3939.0,5998,7878
688083_1209347204_tok_chunk_0011,688083,11,17,3980.0,5862,7959
688083_1209347204_tok_chunk_0012,688083,12,17,3894.0,5472,7788
688083_1209347204_tok_chunk_0013,688083,13,17,3943.0,5912,7886
688083_1209347204_tok_chunk_0014,688083,14,17,3929.0,5322,7858
688083_1209347204_tok_chunk_0015,688083,15,17,3995.0,5606,7990
688083_1209347204_tok_chunk_0016,688083,16,17,3720.0,5525,7439
688083_1209347204_tok_chunk_0017,688083,17,17,3699.0,5086,7398
688084_1215276237_tok_chunk_0001,688084,1,12,3917.0,5617,7833
688084_1215276237_tok_chunk_0002,688084,2,12,3888.0,5441,7776
688084_1215276237_tok_chunk_0003,688084,3,12,3920.0,5087,7840
688084_1215276237_tok_chunk_0004,688084,4,12,3926.0,4801,7852
688084_1215276237_tok_chunk_0005,688084,5,12,3999.0,5182,7997
688084_1215276237_tok_chunk_0006,688084,6,12,3777.0,5950,7554
688084_1215276237_tok_chunk_0007,688084,7,12,3987.0,7199,7973
688084_1215276237_tok_chunk_0008,688084,8,12,3657.0,6497,7313
688084_1215276237_tok_chunk_0009,688084,9,12,3970.0,5237,7939
688084_1215276237_tok_chunk_0010,688084,10,12,3936.0,5468,7872
