code,sec_name,listing_year,first_trade_date,BHAR_current,td252_incl_stock_days,td252_incl_start,td252_incl_end,td252_incl_stock_bhr,BHAR_td252_incl_star_exipo_vw,BHAR_td252_incl_star_exipo_ew,BHAR_td252_incl_star_all_vw,BHAR_td252_incl_cnd_m33_os,BHAR_td252_incl_cnd_m53_tl,BHAR_td252_incl_cnd_m117_tl,td252_excl_stock_days,td252_excl_start,td252_excl_end,td252_excl_stock_bhr,BHAR_td252_excl_star_exipo_vw,BHAR_td252_excl_star_exipo_ew,BHAR_td252_excl_star_all_vw,BHAR_td252_excl_cnd_m33_os,BHAR_td252_excl_cnd_m53_tl,BHAR_td252_excl_cnd_m117_tl,cal365_incl_stock_days,cal365_incl_start,cal365_incl_end,cal365_incl_stock_bhr,BHAR_cal365_incl_star_exipo_vw,BHAR_cal365_incl_star_exipo_ew,BHAR_cal365_incl_star_all_vw,BHAR_cal365_incl_cnd_m33_os,BHAR_cal365_incl_cnd_m53_tl,BHAR_cal365_incl_cnd_m117_tl,cal365_excl_stock_days,cal365_excl_start,cal365_excl_end,cal365_excl_stock_bhr,BHAR_cal365_excl_star_exipo_vw,BHAR_cal365_excl_star_exipo_ew,BHAR_cal365_excl_star_all_vw,BHAR_cal365_excl_cnd_m33_os,BHAR_cal365_excl_cnd_m53_tl,BHAR_cal365_excl_cnd_m117_tl
688619,罗普特,2021.0,2021-02-23,-0.5721653415665138,252.0,2021-02-23,2022-03-07,-0.05141007053045554,-0.30430813301698334,-0.09891887936648425,-0.975161982883669,-0.004247049942119885,0.018615829708113152,0.01779808501729685,252.0,2021-02-24,2022-03-08,-0.5514241866275806,-0.7701442200788728,-0.5721653415665147,-1.4197992825569168,-0.48353242780255723,-0.46191768737843064,-0.46267911889478675,244.0,2021-02-23,2022-02-23,0.03222636807866208,-0.273749080561942,-0.06861794880403638,-0.9713197248310614,0.047810181061072154,0.06012247838748963,0.059184020740671306,243.0,2021-02-24,2022-02-23,-0.49009239155543927,-0.7918211440429529,-0.5931399928044238,-1.4840302342382148,-0.4757209016404338,-0.46688095921711714,-0.46781902720482627
688621,阳光诺和,2021.0,2021-06-21,0.0844373334385125,252.0,2021-06-21,2022-07-04,3.224814364164714,3.1343770359510086,3.30732502977479,2.774180423362255,3.2283099002788997,3.2636150171557214,3.2632922531657758,252.0,2021-06-22,2022-07-05,-0.03880046007019611,-0.08554527763585784,0.08443733343851234,-0.42510827037679655,-0.034609927482357916,0.007154205718842288,0.00683957094863441,243.0,2021-06-21,2022-06-21,2.4233371253999936,2.3710756340376236,2.534984001866132,2.0301728411826296,2.4584814049176966,2.4975589061619305,2.4972099568435864,242.0,2021-06-22,2022-06-21,-0.23346202676595484,-0.2523189309571674,-0.09614539883172735,-0.5763926392436709,-0.19753588335056183,-0.1547590572477543,-0.15510448312969616
688622,禾信仪器,2021.0,2021-09-13,-0.4393266287733949,252.0,2021-09-13,2022-09-27,0.886786313678648,0.9387123898911909,1.0852164758507366,0.8762839837279972,1.0223787981415473,1.0588120097443456,1.059471273637507,252.0,2021-09-14,2022-09-28,-0.6490139651384879,-0.5966218449368303,-0.43932662877339423,-0.6559127119790309,-0.4969510806455397,-0.45934564444654236,-0.4587933656832771,242.0,2021-09-13,2022-09-13,0.6964010063532813,0.6979071773599196,0.8429620353451088,0.633067382947702,0.7864953741066318,0.8199275224127233,0.8206459307555507,241.0,2021-09-14,2022-09-13,-0.6771365649563807,-0.7018785495355682,-0.5433098741723246,-0.7650659596731875,-0.5836157060496975,-0.552672350071081,-0.5520595887584756
688625,呈和科技,2021.0,2021-06-07,0.2220608452386617,252.0,2021-06-07,2022-06-21,1.772832534494606,1.6586943893410162,1.8741148329935167,1.2516041102475044,1.8240599684786354,1.8576517190945785,1.8571466374251888,252.0,2021-06-08,2022-06-22,0.09744449456586657,0.005954750641185003,0.2220608452386632,-0.3926090116679506,0.1620386282519708,0.19579959157008386,0.19533049632414545,242.0,2021-06-07,2022-06-07,1.7780183563515113,1.6602741974583985,1.8685233351656771,1.2576340546768567,1.8525363892021778,1.8875746602245511,1.8870614396469876,241.0,2021-06-08,2022-06-07,0.12265165349634644,0.013118875165362587,0.22241525402330964,-0.384717720113374,0.19943618033362742,0.23470397828440703,0.23423826432502015
688626,翔宇医疗,2021.0,2021-03-31,-0.2179292201586534,252.0,2021-03-31,2022-04-14,0.17262762131467957,0.011932278517898132,0.20939346047402585,-0.5331096864700107,0.20765091373609246,0.23991211557408032,0.23944947232715053,252.0,2021-04-01,2022-04-15,-0.26491821965080886,-0.4169207173795506,-0.21792922015865024,-0.954604065792549,-0.22911793903667477,-0.19558496294353467,-0.19600628212899984,244.0,2021-03-31,2022-03-31,0.3307887203074227,0.05324336093023674,0.2753676960386484,-0.547111925429151,0.36078203333957604,0.3758212253667834,0.3751763171036262,243.0,2021-04-01,2022-03-31,-0.143898831305583,-0.4226883169352057,-0.20449640137730973,-1.020184467534603,-0.117762016486747,-0.10347806403873783,-0.10412029754733998
688628,优利德,2021.0,2021-02-01,-0.6750653926382223,252.0,2021-02-01,2022-02-18,0.4419972849836167,0.17829991686786562,0.3665887115065045,-0.5236142820193013,0.40774406691539133,0.4371919246276237,0.4363142598210312,252.0,2021-02-02,2022-02-21,-0.6090407568799967,-0.8672731876910837,-0.6750695689490191,-1.5493824444307267,-0.6369792491166175,-0.6076120549637396,-0.6085190923013725,242.0,2021-02-01,2022-01-28,0.41970940802455114,0.13904272708269794,0.3288571588902298,-0.571853610637701,0.42609658402219486,0.4442645599650853,0.44313497008783365,241.0,2021-02-02,2022-01-28,-0.6210803055079375,-0.898338872528863,-0.6951826494943194,-1.5903241124077123,-0.608481389292207,-0.5878378700920505,-0.5889679518190131
688630,芯碁微装,2021.0,2021-04-01,0.2435768622451317,252.0,2021-04-01,2022-04-15,2.3985844489342365,2.2465819512054948,2.445573448426395,1.7088986027924964,2.4343847295483707,2.4679177056415105,2.4674963864560455,252.0,2021-04-02,2022-04-18,0.20840081393974264,0.035425463926822776,0.2435768622451321,-0.5072695020416309,0.257066876908863,0.28644498496189696,0.28594098643681964,244.0,2021-04-01,2022-04-01,2.485258292352776,2.208389565704387,2.4297221807468095,1.6118222043577919,2.5020781580789837,2.5189063493949906,2.518259583002285,243.0,2021-04-02,2022-04-01,0.203639000108363,-0.058142912390089174,0.15712197732210464,-0.6425209927472058,0.22788242188171914,0.24589620711677895,0.24524190468925822
688633,星球石墨,2021.0,2021-03-24,-0.289262641298716,252.0,2021-03-24,2022-04-07,0.3237199713733663,0.08616214626720109,0.330983693440689,-0.5022619368876251,0.3454543090826109,0.36571056010428515,0.36513264228601483,252.0,2021-03-25,2022-04-08,-0.2951269482848574,-0.5334721896500961,-0.28926264129871615,-1.120325810860511,-0.2918026107787831,-0.26713371538862896,-0.2676851083370859,244.0,2021-03-24,2022-03-24,0.4084489052108107,0.07592397320919408,0.3487087263062034,-0.5572723442192851,0.42825023562657827,0.43523370098763714,0.43454548080543376,243.0,2021-03-25,2022-03-24,-0.23502340081730233,-0.5818223423333494,-0.31085052947025693,-1.2200717570099626,-0.22863382389219966,-0.22159980934111378,-0.2222984788799598
688636,智明达,2021.0,2021-04-08,-0.1139022572543266,252.0,2021-04-08,2022-04-21,1.3605102555182933,1.2737727322998122,1.4735671042983363,0.7731853642500344,1.4461681333080991,1.4829224036401798,1.4825290657792731,252.0,2021-04-09,2022-04-22,-0.23913006390682345,-0.3098553698926003,-0.11390225725432801,-0.7987631541397504,-0.155768311397934,-0.11570113412003125,-0.1160834984147453,243.0,2021-04-08,2022-04-08,1.6786933735824934,1.510251882659415,1.7118509070592483,0.9712119614218782,1.7140061320591138,1.742176602994408,1.7416531624207678,242.0,2021-04-09,2022-04-08,-0.14414777247428567,-0.31505872682247826,-0.11461749424774192,-0.8499281524477971,-0.1081563519577089,-0.08034904323412495,-0.08085919792567775
688639,华恒生物,2021.0,2021-04-22,1.918154954299888,252.0,2021-04-22,2022-05-10,3.278966446413177,3.1818476232751776,3.4207670781764277,2.6945859944515864,3.3758987787700407,3.415669379934023,3.415201458431857,252.0,2021-04-23,2022-05-11,1.806800199846986,1.7012774366731203,1.9432559519042534,1.2108684644382635,1.8960023170329503,1.936344665672077,1.9358504243489558,243.0,2021-04-22,2022-04-22,3.0080879800270273,2.952627851904522,3.15265477338302,2.4835854694031503,3.08925323023799,3.1334856670115903,3.133097470290214,242.0,2021-04-23,2022-04-22,1.6333986062130728,1.5956791172897182,1.786391688472555,1.1350699087198586,1.713171552892361,1.7600591420627971,1.7596697609288503
688655,迅捷兴,2021.0,2021-05-11,-0.4030626681819775,252.0,2021-05-11,2022-05-24,0.46905263018938026,0.330798736409752,0.5706577098249132,-0.16078946050676102,0.5463265185330733,0.5815431280140791,0.5810392951922672,252.0,2021-05-12,2022-05-25,-0.5026547025696626,-0.6498146354112255,-0.4030626681819768,-1.1428311293374427,-0.43218909928577054,-0.3971687927476004,-0.39764665822668266,243.0,2021-05-11,2022-05-11,0.5164853648660839,0.38632299276667825,0.6168150185280006,-0.10058480568701045,0.598366104605155,0.6322168061814822,0.6316920778826822,242.0,2021-05-12,2022-05-11,-0.48979946894691295,-0.61867082863143,-0.38469755419921103,-1.1030617923498087,-0.4038857804017032,-0.37065383610441205,-0.3711932202316095
688656,浩欧博,2021.0,2021-01-13,-0.2713224658760309,252.0,2021-01-13,2022-01-25,0.6195449840960054,0.24064306325140894,0.4995998356194946,-0.5418352589131161,0.6429507110148714,0.6573272610122709,0.6560783218409498,252.0,2021-01-14,2022-01-26,-0.12012022472914996,-0.5135905574870683,-0.2713224658760329,-1.3193531349145449,-0.10660429573355557,-0.0954871576170695,-0.09673267133606422,244.0,2021-01-13,2022-01-13,0.879411626475102,0.4544446749536428,0.6738989033902731,-0.3556829336886598,0.8674605343633652,0.8741659233430159,0.8728667495320559,243.0,2021-01-14,2022-01-13,0.035438296366403055,-0.40332594261997734,-0.20077237228074685,-1.219695133661638,0.020095960854055184,0.023190877840372437,0.02189184050627513
688659,元琛科技,2021.0,2021-03-31,-0.3644655488489714,252.0,2021-03-31,2022-04-14,0.5688857895945942,0.4081904467978128,0.6056516287539405,-0.136851518190096,0.6039090820160071,0.636170283853995,0.6357076406070652,252.0,2021-04-01,2022-04-15,-0.4114545483411284,-0.5634570460698701,-0.36446554884896976,-1.1011403944828686,-0.3756542677269943,-0.3421212916338542,-0.34254261081931936,244.0,2021-03-31,2022-03-31,0.7147584804111511,0.43721312103396515,0.6593374561423768,-0.16314216532542258,0.7447517934433044,0.7597909854705118,0.7591460772073546,243.0,2021-04-01,2022-03-31,-0.34242292402202745,-0.6212124096516501,-0.4030204940937542,-1.2187085602510472,-0.31628610920319145,-0.30200215675518227,-0.3026443902637844
688660,电气风电,2021.0,2021-05-19,-0.2042407570131064,252.0,2021-05-19,2022-06-01,0.5790464634185013,0.44465472076693446,0.6521152469999515,-0.014971315581891576,0.6498503283725469,0.6842280870293552,0.6837316156442009,252.0,2021-05-20,2022-06-02,-0.2255308603173808,-0.4126261288182488,-0.2042407570131054,-0.8867546480604817,-0.1622677012995103,-0.12774791168500554,-0.12826546917446902,243.0,2021-05-19,2022-05-19,0.5147076401197097,0.4109103157889429,0.6382703996147658,-0.034908437246763624,0.6115604558313809,0.6456335516940997,0.6450636549981427,242.0,2021-05-20,2022-05-19,-0.2987224376577209,-0.3981864509933737,-0.17427764194648343,-0.8359149433639532,-0.2063770346748368,-0.16930786238064988,-0.16987176882354238
688661,和林微纳,2021.0,2021-03-29,0.5996820160428165,252.0,2021-03-29,2022-04-12,2.09441092445037,1.9245123874153833,2.132502563883161,1.3724123715158327,2.123610499699073,2.15273020628837,2.1522069218031192,252.0,2021-03-30,2022-04-13,0.5501119552542806,0.4045780333041473,0.5996820160428175,-0.13476356712218074,0.5917038438697836,0.6231211537126078,0.6226238156643684,244.0,2021-03-29,2022-03-29,2.377567714290532,2.1241324226164426,2.352219281378324,1.5318763562527637,2.411358873060831,2.428687580465091,2.4280410945383784,243.0,2021-03-30,2022-03-29,0.8071513681857487,0.5492872138861897,0.7739404574915891,-0.043677155086431,0.8459838505858593,0.8614431397584528,0.860802587638672
688662,富信科技,2021.0,2021-04-01,-0.1533178097688242,252.0,2021-04-01,2022-04-15,0.8139275319110642,0.6619250341823224,0.8609165314032228,0.12424168576932404,0.8497278125251982,0.8832607886183383,0.8828394694328732,252.0,2021-04-02,2022-04-18,-0.18849385807421293,-0.3614692080871328,-0.15331780976882348,-0.9041641740555865,-0.13982779510509258,-0.1104496870520586,-0.11095368557713592,244.0,2021-04-01,2022-04-01,1.0059933944183888,0.7291246677699996,0.9504572828124218,0.13255730642340446,1.0228132601445965,1.0396414514606034,1.0389946850678975,243.0,2021-04-02,2022-04-01,-0.12775614554850256,-0.38953805804695474,-0.17427316833476092,-0.9739161384040713,-0.10351272377514642,-0.08549893854008661,-0.08615324096760735
688663,新风光,2021.0,2021-04-13,0.1058684532758503,252.0,2021-04-13,2022-04-26,0.38834439401080334,0.37391472448247964,0.5868437019785393,-0.08487819232501104,0.5135362286104779,0.5558934847962381,0.5555891737451626,252.0,2021-04-14,2022-04-27,-0.05315505396323461,-0.12020972719753065,0.1058684532758486,-0.6007428445899405,0.04581338769297605,0.08545770645564454,0.08511221504629252,243.0,2021-04-13,2022-04-13,0.7030149559136345,0.5530246721387957,0.7501754345088782,0.03327258866454641,0.739496148801882,0.7682009164129846,0.767769900546805,242.0,2021-04-14,2022-04-13,0.10829932273525267,-0.043035948867318874,0.14849692600390185,-0.5611733030809445,0.13924722816349544,0.17037136240631068,0.16992196374411084
688665,四方光电,2021.0,2021-02-09,1.0489462592250152,252.0,2021-02-09,2022-02-28,3.9031601733202876,3.542709515544419,3.72739141624357,2.811284213837965,3.8947665775535247,3.910819427884628,3.9098915207309832,252.0,2021-02-10,2022-03-01,1.2074735211260776,0.8974845559811342,1.0489462592250098,0.19525833442258866,1.2098237335310627,1.2306322733241104,1.229687846382645,239.0,2021-02-09,2022-02-09,3.9793156456671204,3.672283864855002,3.8109305167945475,2.9696815701816917,3.9655896180375096,3.984808389305872,3.9836027293938967,238.0,2021-02-10,2022-02-09,1.2448734540894653,0.9809279092660133,1.096780387562268,0.30348316507923623,1.2504326176018588,1.2716677247323847,1.2704821679397695
688667,菱电电控,2021.0,2021-03-12,-0.0650041516870103,252.0,2021-03-12,2022-03-24,0.5992095776608106,0.2831654684008036,0.5446083894933744,-0.35880756090965105,0.6263582137838816,0.6333751609878928,0.6326345259471222,252.0,2021-03-15,2022-03-25,-0.020073421923747947,-0.3107885580797922,-0.06500415168701124,-0.9386105256768991,0.022720889516945175,0.029670120335953176,0.02899145967393002,243.0,2021-03-12,2022-03-11,0.36747413939066464,0.02498190156524238,0.2816761998923032,-0.6283331708643574,0.37758756273530014,0.3856198871037926,0.38492377527275334,242.0,2021-03-15,2022-03-11,-0.171607348759802,-0.5171487585472132,-0.2648028070192334,-1.1700774260180362,-0.15679458231112664,-0.15042823511984427,-0.15111731394577588
688669,聚石化学,2021.0,2021-01-25,-0.3674893293727538,252.0,2021-01-25,2022-02-11,-0.10078524173096826,-0.26677644299090675,-0.09511217717438969,-0.9182514215753033,-0.09243191223454283,-0.050011507195005134,-0.050929867052387,252.0,2021-01-26,2022-02-14,-0.37411655729435944,-0.5274992721852636,-0.36748932937275225,-1.171258756749959,-0.3506751456305599,-0.3129443596783421,-0.3138157048931979,244.0,2021-01-25,2022-01-25,-0.02967062165142642,-0.29542956269201937,-0.09415380912525961,-0.9873139477657538,-0.009910504385194918,0.015360612463994894,0.014233566505597928,243.0,2021-01-26,2022-01-25,-0.3206769792928803,-0.5737170721389835,-0.38954298593796133,-1.257926089564653,-0.29554630690085637,-0.2722296710141795,-0.27335553316312344
688670,金迪克,2021.0,2021-08-02,-0.3344870446227881,252.0,2021-08-02,2022-08-15,-0.14240040507404828,-0.19645992819975133,-0.07520299136277686,-0.37108189891895493,-0.138485500725833,-0.09869272635449178,-0.09870310607021171,252.0,2021-08-03,2022-08-16,-0.41652415221257255,-0.4588166371739665,-0.3344870446227881,-0.6311194192128032,-0.39378522490347323,-0.3561623439530117,-0.3562038723661336,243.0,2021-08-02,2022-08-02,-0.23622068930655615,-0.23010316463092173,-0.10591076807854327,-0.3896262630416125,-0.2045873910529814,-0.1620810363859303,-0.16199978063384024,242.0,2021-08-03,2022-08-02,-0.49167354235307104,-0.47365125836998245,-0.34474185860850726,-0.6308137229132672,-0.441198814131595,-0.39910486666695455,-0.3990545758452674
688676,金盘科技,2021.0,2021-03-09,-0.1727083466570181,252.0,2021-03-09,2022-03-21,1.2440927704975535,0.9141051864278866,1.2077536829132898,0.24297588669800563,1.2656101767856707,1.273695702788748,1.2729432159261291,252.0,2021-03-10,2022-03-22,-0.1069996521219373,-0.46209827263053593,-0.17270834665701773,-1.1412405398851204,-0.10528341756867421,-0.09919631879043544,-0.09995245070600023,244.0,2021-03-09,2022-03-09,1.0687743629118294,0.7779125840563095,1.0485087116316942,0.127402596988218,1.0890838779533012,1.106829705031603,1.1061583130816568,243.0,2021-03-10,2022-03-09,-0.14190464732257513,-0.4774571335032576,-0.20425942576925582,-1.1440736836074399,-0.13891824351494597,-0.12667127172328807,-0.12734346005564579
688677,海泰新光,2021.0,2021-02-26,0.3891062975359416,252.0,2021-02-26,2022-03-10,1.2587325254438806,0.9947543184373635,1.2236502047332147,0.32408765810900353,1.3117563655800502,1.326355170245201,1.325584388606023,252.0,2021-03-01,2022-03-11,0.4347520585524225,0.1433083316806698,0.3891062975359423,-0.5417603390844892,0.46350381321562906,0.4795282826605256,0.478765583170246,243.0,2021-02-26,2022-02-25,1.0235897699990435,0.6832466876565846,0.9092720391866851,-0.026196808935593285,1.0345559287379604,1.0391005613610242,1.0382060768366892,242.0,2021-03-01,2022-02-25,0.2871496640259341,-0.06915239487785607,0.17324824176252251,-0.7858950685476129,0.2764618360504769,0.2832654116316573,0.2823676492870304
688680,海优新材,2021.0,2021-01-22,-0.1313739493386587,252.0,2021-01-22,2022-02-10,1.9001340751831832,1.6963819425951974,1.879043757659426,1.008635699400173,1.9071298740905556,1.9405264458777811,1.93947187170944,252.0,2021-01-25,2022-02-11,-0.13704701389523655,-0.30303821515517504,-0.13137394933865798,-0.9545131937395716,-0.12869368439881113,-0.08627327935927342,-0.08719163921665529,243.0,2021-01-22,2022-01-21,2.1551825523476604,1.8553589453388417,2.053799517518049,1.1285975570864961,2.1531903688836285,2.1735302273037003,2.172276733802834,242.0,2021-01-25,2022-01-21,0.012263740676454304,-0.27620098671966664,-0.09379686504412943,-0.9804967232133603,0.005784673531088469,0.029672057983839983,0.028436075609460265
688681,科汇股份,2021.0,2021-06-16,-0.3999839389475287,252.0,2021-06-16,2022-06-29,0.41733175010274937,0.314122014962811,0.5013709518699473,-0.05283259695253406,0.4412025996372826,0.47649535548273003,0.476097680319458,252.0,2021-06-17,2022-06-30,-0.4535229828862092,-0.6022770013573847,-0.39998393894752904,-0.98238099032575,-0.4514744777240425,-0.4219981330250596,-0.42238396958625657,243.0,2021-06-16,2022-06-16,0.3441391576772923,0.2711322865853474,0.45152260261312727,-0.07954572275724181,0.39296937764871276,0.4327855926703321,0.43247928825066284,242.0,2021-06-17,2022-06-16,-0.47785577971007986,-0.5771804757202953,-0.3887656635389489,-0.9345542424537953,-0.438609073847682,-0.4040525745511633,-0.40437705031724835
688682,霍莱沃,2021.0,2021-04-20,0.0935708335131861,252.0,2021-04-20,2022-05-06,1.1096549233390514,1.0576515265862951,1.2918100352395028,0.5884956624572037,1.2179603459588217,1.2596788107310188,1.259246746643695,252.0,2021-04-21,2022-05-09,-0.07341525710696528,-0.14007282668835241,0.09357083351318651,-0.6143849063378899,0.03224023202599613,0.07348856489123456,0.0730430469357457,243.0,2021-04-20,2022-04-20,1.0797603512778742,0.9877504846204326,1.1943244549535068,0.501016651284985,1.144596329413407,1.1811383535504612,1.1807139378683202,242.0,2021-04-21,2022-04-20,-0.08137712521041374,-0.18090067391585996,0.024134776041677353,-0.6695622531503781,-0.018368279826382117,0.01883204877918576,0.018422404376963297
688683,莱尔科技,2021.0,2021-04-12,0.2377530008868,252.0,2021-04-12,2022-04-25,0.9181973383946769,0.9058915519284669,1.110041715419399,0.44665536425998864,1.0401964521739147,1.0840489869794454,1.0837075364069497,252.0,2021-04-13,2022-04-26,0.03925369291906522,0.024824023390741523,0.23775300088680118,-0.43396889341674916,0.16444552751873975,0.2068027837045,0.20649847265342447,243.0,2021-04-12,2022-04-12,1.2848335179098611,1.1314472288625679,1.3356484499769334,0.6085611364950834,1.3236545434334523,1.353235527486993,1.352786158323146,242.0,2021-04-13,2022-04-12,0.23039425453400275,0.05179479583784019,0.25865249822749203,-0.480887551901797,0.2595093436030168,0.2839407295835117,0.2834899666707126
688685,迈信林,2021.0,2021-05-13,-0.2751203530555232,252.0,2021-05-13,2022-05-26,1.150762609198559,1.0237936359862991,1.2622937379499293,0.5407520636690801,1.2218785731121953,1.2585479178613506,1.2580854931313241,252.0,2021-05-14,2022-05-27,-0.38735289034729836,-0.5074077105390172,-0.2751203530555242,-0.9841058992507891,-0.3280269110741131,-0.28871833541722736,-0.28917461265068334,243.0,2021-05-13,2022-05-13,1.1030891359155173,0.9809494621487371,1.209426167651222,0.5008522504038775,1.186721157916881,1.2221504624369552,1.2215761700908732,242.0,2021-05-14,2022-05-13,-0.38148475719658403,-0.5039360311951013,-0.2777451973551841,-0.980198223675838,-0.30671925741077277,-0.2702418266148183,-0.27081314085683417
688687,凯因科技,2021.0,2021-02-08,-0.662669421835105,252.0,2021-02-08,2022-02-25,0.10472781338520054,-0.2498165439119402,-0.062315916207809297,-0.9841381383579137,0.08902804489592242,0.10504234394407719,0.10412419168927611,252.0,2021-02-09,2022-02-28,-0.4869006647583871,-0.8473513225342557,-0.6626694218351048,-1.57877662424071,-0.49529426052515024,-0.47924141019404665,-0.4801693173476914,239.0,2021-02-08,2022-02-08,0.14017691726673132,-0.16248315919723422,-0.009250192137540969,-0.8682302716202028,0.1244380203273503,0.14643937977713828,0.1452730427744765,238.0,2021-02-09,2022-02-08,-0.48474870607634146,-0.780163639904215,-0.6383964925598101,-1.4761801389195321,-0.49017793173581026,-0.4677868563384814,-0.46898444934728256
688689,银河微电,2021.0,2021-01-27,0.2000130571892944,252.0,2021-01-27,2022-02-15,1.7996471457042644,1.5913048014640163,1.7779099408240813,0.9168193454992473,1.8037625711680838,1.8359157053877748,1.8350254252484288,252.0,2021-01-28,2022-02-16,0.2381363822896061,0.015593085489168823,0.20001305718929419,-0.664646675948857,0.23736823055587775,0.27004184972543266,0.2691832637168521,244.0,2021-01-27,2022-01-27,1.6139621273305336,1.3747738216497392,1.5679621589435888,0.6834909663118829,1.6348149417979523,1.6616924476603634,1.660580924475033,243.0,2021-01-28,2022-01-27,0.1419274421418104,-0.11033851984905074,0.08921923906692686,-0.8066825614383757,0.16362648693548254,0.19106693773916494,0.189976070246896
688690,纳微科技,2021.0,2021-06-23,-0.1948866385853906,252.0,2021-06-23,2022-07-06,8.40862643868922,8.350866939624217,8.526200104321475,8.022014969977453,8.436401560857938,8.472915721197595,8.4725987481186,252.0,2021-06-24,2022-07-07,-0.31522713660569424,-0.3767390862376243,-0.19488663858538935,-0.6561213166917024,-0.28780298799696336,-0.251404194547716,-0.2517054909325468,243.0,2021-06-23,2022-06-23,8.489266512992225,8.455764430698459,8.613309691602547,8.140473483351961,8.529422422879623,8.568407910308192,8.568043011649468,242.0,2021-06-24,2022-06-23,-0.3093580403093711,-0.3371568483952526,-0.1799449538510105,-0.6015951394679085,-0.2665516612854897,-0.2254028276360036,-0.22575487950011008
688696,极米科技,2021.0,2021-03-03,-0.3330729014509955,252.0,2021-03-03,2022-03-15,1.449686166169459,1.2620629297164636,1.4958333979920018,0.6369774740129321,1.5503487164970167,1.571163249182224,1.5705123003506123,252.0,2021-03-04,2022-03-16,-0.36836435617237306,-0.5807542913853614,-0.33307290145099544,-1.1928895058650615,-0.28075045701385914,-0.26277657538607024,-0.2633965386542686,244.0,2021-03-03,2022-03-03,2.2318758418850053,1.9226950962079552,2.152697458055356,1.2360135926968592,2.211094855225916,2.233928697211293,2.2330688599160213,243.0,2021-03-04,2022-03-03,-0.18454598714475046,-0.4826801998741822,-0.25081419400851923,-1.1351969295678934,-0.1855393372587858,-0.1663908756470257,-0.16721363565460845
688697,纽威数控,2021.0,2021-09-17,-0.1874711277978638,252.0,2021-09-17,2022-10-10,0.7157980839363784,0.8006929320708666,0.9442899159765826,0.7484490214350051,0.8614807066285421,0.9068265889122294,0.9074010094879978,252.0,2021-09-22,2022-10-11,-0.41805094671566734,-0.32640135374689916,-0.18747112779786446,-0.3766347545223224,-0.2714568095381833,-0.22704018437667228,-0.22637549743077046,241.0,2021-09-17,2022-09-16,0.7926249518347943,0.7772719561329815,0.9377104973779914,0.7208339736374076,0.8974448841407047,0.9347652592987432,0.9352965037778859,240.0,2021-09-22,2022-09-16,-0.397671645958837,-0.41167082819974077,-0.25342476624131716,-0.4663214216449916,-0.29030058015898264,-0.2528929806772816,-0.2522662458905638
688700,东威科技,2021.0,2021-06-15,1.1129069618370302,252.0,2021-06-15,2022-06-28,8.611065890224818,8.46978110773378,8.666895758743314,8.089093001468779,8.631413668335817,8.661478308727226,8.661031568682972,252.0,2021-06-16,2022-06-29,1.0288677600698328,0.9256580249298945,1.1129069618370306,0.5587034130145494,1.052738609604366,1.0880313654498135,1.0876336902865416,243.0,2021-06-15,2022-06-15,6.406913789332138,6.348556775689172,6.532337063888384,5.997880141116742,6.458847192826116,6.5022196068707805,6.501913661712169,242.0,2021-06-16,2022-06-15,0.6864035606666412,0.6356146717588642,0.8112976675318431,0.2921978999477963,0.7292217215062956,0.7739093779312618,0.7736100016397003
688701,卓锦股份,2021.0,2021-09-16,-0.2178332460879668,252.0,2021-09-16,2022-09-30,0.3096032680563807,0.3795190468937347,0.5304477208720297,0.3272819753477808,0.4527267751191152,0.4981787590726998,0.4987523653180085,252.0,2021-09-17,2022-10-10,-0.446325078128172,-0.3614302299936839,-0.21783324608796784,-0.41367414062954533,-0.3006424554360083,-0.255296573152321,-0.2547221525765526,242.0,2021-09-16,2022-09-16,0.4620067809671531,0.47475323169583705,0.6269564788529339,0.4195245232371507,0.578685163629807,0.6183626813961169,0.6189108424764374,241.0,2021-09-17,2022-09-16,-0.3567169391804855,-0.37206993488229834,-0.21163139363728845,-0.4285079173778722,-0.25189700687457517,-0.21457663171653663,-0.21404538723739397
688707,振华新材,2021.0,2021-09-14,0.324910785058628,252.0,2021-09-14,2022-09-28,3.5224632021519815,3.5748553223536392,3.7321505385170752,3.5155644553114387,3.6745260866449296,3.712131522843927,3.7126838016071924,252.0,2021-09-15,2022-09-29,0.1210687230289853,0.16889992413803567,0.3249107850586306,0.11542249861057519,0.2619937799698544,0.3031511535481882,0.30373581297915875,242.0,2021-09-14,2022-09-14,3.235101772212958,3.2085169325246055,3.3669459426042896,3.1452158886690755,3.335730334064954,3.3671682643204086,3.3677800796416557,241.0,2021-09-15,2022-09-14,0.05945163806123177,0.038024226847481746,0.18992543515678628,-0.0191152730701023,0.14714737467547123,0.18286003490430158,0.1835036093027157
