sample,variable,N,mean,std,p25,median,p75,original_N,original_mean,original_std,original_p25,original_median,original_p75,distance_all,distance_q
w2_2019_2022,BHAR_cnd_excl_first_252_m63_os,474,-0.11531129899788009,0.5494874625707975,-0.44530503558538037,-0.24716406511374248,0.09354870755621285,471,-0.036,0.514,-0.385,-0.17,0.162,0.3207191547115876,0.20592039314291
w2_2019_2022,BHAR_cnd_excl_first_252_m101_os,474,-0.11475825670754232,0.5481258151117032,-0.4527888411754502,-0.2529593717916576,0.09359807613049512,471,-0.036,0.514,-0.385,-0.17,0.162,0.3320342086558582,0.2191501368366127
w2_2019_2022,BHAR_cnd_excl_first_252_m37_os,474,-0.11482364725749704,0.5480893451799593,-0.4529014215259409,-0.2528849557751367,0.09302048836481014,471,-0.036,0.514,-0.385,-0.17,0.162,0.3326788813737238,0.21976588893626742
w2_2019_2022,BHAR_year_Lp1_m37_eq,474,-0.1261483689312751,0.510298299930502,-0.43993505208658323,-0.24846598748767906,0.055079977373270056,471,-0.036,0.514,-0.385,-0.17,0.162,0.33417113120176534,0.24032106220099222
w2_2019_2022,BHAR_cnd_excl_first_252_m33_os,474,-0.11961064883280816,0.5474916126691987,-0.45999470476291154,-0.25557994951597385,0.07768811681181542,471,-0.036,0.514,-0.385,-0.17,0.162,0.36198879896907676,0.24488653746706995
w2_2019_2022,BHAR_year_Lp1_m101_eq,474,-0.14148060676683485,0.5089621518555054,-0.454945717174156,-0.26559965440247535,0.026630158369205313,471,-0.036,0.514,-0.385,-0.17,0.162,0.4114336681187555,0.300915213207426
w2_2019_2022,BHAR_year_Lp2_m37_eq,474,-0.1242119564430991,0.37492468335760376,-0.3579371484130658,-0.19977948748767904,0.020815851586934185,471,-0.036,0.514,-0.385,-0.17,0.162,0.4253137605731744,0.19802648748767906
w2_2019_2022,BHAR_year_Lp2_m33_eq,474,-0.13309726595708932,0.37139988484481196,-0.3581067311809001,-0.19134145497192862,0.013694787414827292,471,-0.036,0.514,-0.385,-0.17,0.162,0.4362373174884786,0.19653993637620124
w2_2019_2022,BHAR_year_Lp1_m63_eq,474,-0.15801191156981076,0.5143682783902526,-0.470913611050535,-0.2645609441550809,0.022408388949465032,471,-0.036,0.514,-0.385,-0.17,0.162,0.44244635621621414,0.3200661662561508
w2_2019_2022,BHAR_year_Lp1_m53_eq,474,-0.16277593175010457,0.5145947795473796,-0.47559484126375806,-0.26596758356120664,0.017297352013155506,471,-0.036,0.514,-0.385,-0.17,0.162,0.4586357841092934,0.33126507281180917
w2_2019_2022,BHAR_year_Lp2_m63_eq,474,-0.14428429877114302,0.3715992182841433,-0.3691925135407078,-0.20797682765592068,0.0023632316575317655,471,-0.036,0.514,-0.385,-0.17,0.162,0.4641061629446809,0.2134210824576811
w2_2019_2022,BHAR_year_Lp1_m33_eq,474,-0.16290739278276284,0.5146398931215261,-0.4720678022187346,-0.2671138130995651,0.00909405907483542,471,-0.036,0.514,-0.385,-0.17,0.162,0.46463484214775325,0.3370875562434643
w2_2019_2022,BHAR_year_Lp2_m53_eq,474,-0.14617714802406584,0.3711974872863583,-0.37249115528096,-0.20656005060855936,-0.0008068408553221704,471,-0.036,0.514,-0.385,-0.17,0.162,0.46485539692062905,0.21187573618292155
w2_2019_2022,BHAR_year_Lp2_m101_eq,474,-0.14951363169877263,0.372764476930811,-0.377358967174156,-0.21309377994583667,-0.007555279945836685,471,-0.036,0.514,-0.385,-0.17,0.162,0.475039247485479,0.22029009271751734
w2_2019_2022,BHAR_year_Lp1_m117_eq,474,-0.1744770211672315,0.5144631972136541,-0.4841308698304493,-0.2718293597472623,-0.001145400368319345,471,-0.036,0.514,-0.385,-0.17,0.162,0.5030458483269165,0.3641056299460309
w2_2019_2022,BHAR_year_Lp2_m117_eq,474,-0.16501435995511698,0.3707615647474493,-0.3898247111181692,-0.2189546739668046,-0.02811121111816922,471,-0.036,0.514,-0.385,-0.17,0.162,0.5161433914108107,0.243890596203143
w2_2019_2022,BHAR_cnd_excl_first_252_m37_eq,474,-0.26247148114002944,0.5517320607122763,-0.6417833251254756,-0.3976803951968242,-0.046362712090564875,471,-0.036,0.514,-0.385,-0.17,0.162,0.9570299742651704,0.6928264324128647
w2_2019_2022,BHAR_cnd_excl_first_252_m101_eq,474,-0.26600759376009375,0.5522451758959164,-0.6491703579575256,-0.3984232993585889,-0.041294505753316224,471,-0.036,0.514,-0.385,-0.17,0.162,0.9641409327254409,0.6958881630694307
w2_2019_2022,BHAR_cnd_excl_first_252_m63_eq,474,-0.30217885511052406,0.5612557299637343,-0.6789603021432916,-0.41435780476563805,-0.07660113088567641,471,-0.036,0.514,-0.385,-0.17,0.162,1.0903538228688645,0.776919237794606
w2_2019_2022,BHAR_cnd_excl_first_252_m53_eq,474,-0.30739235800494846,0.5615739606315142,-0.6847977601682009,-0.4208396490591806,-0.08095216010688969,471,-0.036,0.514,-0.385,-0.17,0.162,1.1125558879707338,0.7935895693342712
w2_2019_2022,BHAR_cnd_excl_first_252_m33_eq,474,-0.31605641914409294,0.5649358105108506,-0.696110798064552,-0.42129408526553136,-0.06447812076849452,471,-0.036,0.514,-0.385,-0.17,0.162,1.1198752337535214,0.7888830040985778
w2_2019_2022,BHAR_cnd_excl_first_252_m117_eq,474,-0.3097951915401861,0.5621626420499892,-0.6898919207702063,-0.4234407296207362,-0.0865444465151152,471,-0.036,0.514,-0.385,-0.17,0.162,1.128834930496233,0.8068770969060577
w2_2019_2022,BHAR_cnd_incl_first_252_m33_eq,474,0.7552691694462417,1.5014889662871178,-0.20009283552506166,0.2525919713561473,1.0408922858732865,471,-0.036,0.514,-0.385,-0.17,0.162,3.2651495574377316,1.486391421704372
w2_2019_2022,BHAR_cnd_incl_first_252_m117_eq,474,0.7622346249377917,1.5031508650748748,-0.18599415774811934,0.26176936731038025,1.0257549400280506,471,-0.036,0.514,-0.385,-0.17,0.162,3.2819156396029783,1.4945301495903114
w2_2019_2022,BHAR_cnd_incl_first_252_m53_eq,474,0.7646479263229183,1.5037950746379516,-0.18612585737320753,0.2563842093907087,1.0365189590228563,471,-0.036,0.514,-0.385,-0.17,0.162,3.290220312001227,1.4997773110403574
w2_2019_2022,BHAR_cnd_incl_first_252_m63_eq,474,0.7698588455209356,1.5038468663883255,-0.18076756608950434,0.2577113447920488,1.0444212771154853,471,-0.036,0.514,-0.385,-0.17,0.162,3.310070767727291,1.5143650558180297
w2_2019_2022,BHAR_cnd_incl_first_252_m101_eq,474,0.8058095367201589,1.5057934553342367,-0.1370774499551939,0.29671086538847435,1.0999654396495477,471,-0.036,0.514,-0.385,-0.17,0.162,3.486201847137224,1.6525988550828283
w2_2019_2022,BHAR_cnd_incl_first_252_m37_eq,474,0.8093569013911108,1.5066986016237247,-0.12125097291075426,0.3014637398968759,1.1116349056707875,471,-0.036,0.514,-0.385,-0.17,0.162,3.5229031756717446,1.6848476726569093
w2_2019_2022,BHAR_cnd_incl_first_252_m33_os,474,0.9526438891561962,1.5214762464359783,0.0032126933391027797,0.46268550073017845,1.2807811538283356,471,-0.036,0.514,-0.385,-0.17,0.162,4.135799483489792,2.139679347897617
w2_2019_2022,BHAR_cnd_incl_first_252_m63_os,474,0.9569069911484751,1.518531140851036,0.008622098797586662,0.47346542726639673,1.27524414006774,471,-0.036,0.514,-0.385,-0.17,0.162,4.147769798131234,2.1503316661317236
w2_2019_2022,BHAR_cnd_incl_first_252_m53_os,474,0.9572431472907608,1.518749933251334,0.008960466856891867,0.47449450513781766,1.275263979484015,471,-0.036,0.514,-0.385,-0.17,0.162,4.149712032020819,2.151718951478725
w2_2019_2022,BHAR_cnd_incl_first_252_m117_os,474,0.9572874419398503,1.5186797154693839,0.009488620274670654,0.47477700547306756,1.2746786142737445,471,-0.036,0.514,-0.385,-0.17,0.162,4.149911397430717,2.151944240021483
w2_2019_2022,BHAR_cnd_incl_first_252_m101_os,474,0.9574742219887225,1.519110629927972,0.008914584730881006,0.46969720742201115,1.2808338225940554,471,-0.036,0.514,-0.385,-0.17,0.162,4.151030466663642,2.1524456147469477
w2_2019_2022,BHAR_cnd_incl_first_252_m37_os,474,0.95740949870879,1.5191962617008845,0.009255571636884905,0.469587512154257,1.2815069641443346,471,-0.036,0.514,-0.385,-0.17,0.162,4.151955808345151,2.1533500479354766
w2_2019_2022,BHAR_cnd_incl_first_252_m63_tl,474,0.9644178920428333,1.5191560125182713,0.00224301862956168,0.48712403836733087,1.2849864675359088,471,-0.036,0.514,-0.385,-0.17,0.162,4.172927429093906,2.1673535245328015
w2_2019_2022,BHAR_cnd_incl_first_252_m117_tl,474,0.9672935861636779,1.519673213166001,0.006787277514838416,0.4936363802747503,1.286392341311347,471,-0.036,0.514,-0.385,-0.17,0.162,4.188782798430615,2.179815999100936
w2_2019_2022,BHAR_cnd_incl_first_252_m53_tl,474,0.9674576666230992,1.5198177849537473,0.007208604442836761,0.49284178657056077,1.287074907748323,471,-0.036,0.514,-0.385,-0.17,0.162,4.189400750338567,2.1801252987617206
w2_2019_2022,BHAR_cnd_incl_first_252_m33_tl,474,0.9652042506148204,1.522489678804051,0.017563897445130705,0.4804198270610705,1.2921995416807803,471,-0.036,0.514,-0.385,-0.17,0.162,4.192877195605853,2.1831832661869814
w2_2019_2022,BHAR_cnd_incl_first_252_m101_tl,474,0.9668665059111375,1.5198020079455505,0.0233976619760442,0.4813451959349332,1.2919856891612436,471,-0.036,0.514,-0.385,-0.17,0.162,4.198397060928909,2.189728547072221
w2_2019_2022,BHAR_cnd_incl_first_252_m37_tl,474,0.967036326710986,1.5199761990722587,0.02427636885341383,0.4816190467538043,1.2927642615890393,471,-0.036,0.514,-0.385,-0.17,0.162,4.2006722029795025,2.1916596771962578
w2_2019_2022,BHAR_year_L_m101_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m101_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m101_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m117_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m117_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m117_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m33_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m33_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m33_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m37_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m37_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m37_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m53_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m53_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m53_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m63_eq,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m63_os,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
w2_2019_2022,BHAR_year_L_m63_tl,0,,,,,,471,-0.036,0.514,-0.385,-0.17,0.162,inf,inf
