Stkcd,Accper,StateTypeCode,A001,A002,A001219,code,Accper_dt,fin_year,B001101,B0011,B001201,B002,sec_code,sec_name,listing_year,revenue_target_year,pre_target_year,pre_year_gap,strict_lag1
688179,2018-12-31,A,364342078.52,41627050.52,,688179,2018-12-31,2018,166290303.94,166290303.94,45360851.87,53415383.81,688179,阿拉丁,2020.0,287661274.91,2019.0,1.0,False
688179,2017-12-31,A,345886618.26,50314664.45,,688179,2017-12-31,2017,126496695.66,126496695.66,34069482.92,31965087.46,688179,阿拉丁,2020.0,287661274.91,2019.0,2.0,False
688180,2019-12-31,A,4411954609.07,1433924758.18,,688180,2019-12-31,2019,775089154.2,775089154.2,90684339.75,-747728792.72,688180,君实生物,2020.0,4024840878.58,2019.0,0.0,True
688180,2018-12-31,A,4250320852.42,936178466.32,,688180,2018-12-31,2018,2927573.86,2927573.86,1952996.83,-722854183.06,688180,君实生物,2020.0,4024840878.58,2019.0,1.0,False
688180,2017-12-31,A,1219708085.87,100374555.93,,688180,2017-12-31,2017,54499848.63,54499848.63,5158451.79,-317570795.56,688180,君实生物,2020.0,4024840878.58,2019.0,2.0,False
688181,2018-12-31,A,676230241.42,140099639.64,,688181,2018-12-31,2018,394032422.43,394032422.43,176668204.66,114489091.11,688181,八亿时空,2020.0,886783857.63,2019.0,1.0,False
688181,2017-12-31,A,589203520.38,167562009.71,,688181,2017-12-31,2017,230753949.07,230753949.07,113326817.13,53343918.37,688181,八亿时空,2020.0,886783857.63,2019.0,2.0,False
688181,2016-12-31,A,379264338.09,204526182.41,,688181,2016-12-31,2016,132508691.8,132508691.8,84869647.43,16808259.83,688181,八亿时空,2020.0,886783857.63,2019.0,3.0,False
688182,2020-12-31,A,1139898125.37,166923844.9,,688182,2020-12-31,2020,1042108101.85,1042108101.85,470367070.85,266334007.49,688182,灿勤科技,2021.0,345184227.36,2020.0,0.0,True
688182,2019-12-31,A,1040994581.71,511921616.03,,688182,2019-12-31,2019,1408410145.75,1408410145.75,454452562.05,745364855.83,688182,灿勤科技,2021.0,345184227.36,2020.0,1.0,False
688182,2018-12-31,A,368034004.86,171401250.66,,688182,2018-12-31,2018,271218645.0,271218645.0,102286387.16,77973466.82,688182,灿勤科技,2021.0,345184227.36,2020.0,2.0,False
688183,2019-12-31,A,3751451931.12,2029344852.37,,688183,2019-12-31,2019,3096245836.58,3096245836.58,2174746698.13,441183139.61,688183,生益电子,2021.0,3534688853.21,2020.0,1.0,False
688183,2018-12-31,A,2305877882.89,904660543.49,,688183,2018-12-31,2018,2053524706.8,2053524706.8,1517559310.9,213188738.56,688183,生益电子,2021.0,3534688853.21,2020.0,2.0,False
688183,2017-12-31,A,2146719318.6,872181285.01,,688183,2017-12-31,2017,1711259974.54,1711259974.54,1305732296.09,138469822.34,688183,生益电子,2021.0,3534688853.21,2020.0,3.0,False
688184,2021-12-31,A,2013263721.2,631213627.08,,688184,2021-12-31,2021,857903830.45,857903830.45,720519309.91,83415312.21,688184,帕瓦股份,2022.0,954269920.8,2021.0,0.0,True
688184,2020-12-31,A,979695178.12,381060396.21,,688184,2020-12-31,2020,579013629.88,579013629.88,489861397.48,40983798.41,688184,帕瓦股份,2022.0,954269920.8,2021.0,1.0,False
688184,2019-12-31,A,814718004.58,277067021.08,,688184,2019-12-31,2019,537494055.56,537494055.56,467901675.41,20268032.32,688184,帕瓦股份,2022.0,954269920.8,2021.0,2.0,False
688185,2019-12-31,A,1784498716.49,313981998.88,37409135.41,688185,2019-12-31,2019,2283391.88,2283391.88,147463.89,-156781479.69,688185,康希诺,2020.0,4299702000.0,2019.0,0.0,True
688185,2018-12-31,A,795868579.29,293534960.87,31584596.65,688185,2018-12-31,2018,2811896.6,2811896.6,274278.31,-138271720.58,688185,康希诺,2020.0,4299702000.0,2019.0,1.0,False
688185,2017-12-31,A,866359727.55,259020551.63,21310000.8,688185,2017-12-31,2017,187166.03,187166.03,,-64449063.5,688185,康希诺,2020.0,4299702000.0,2019.0,2.0,False
688186,2018-12-31,A,2546452633.13,1634016214.95,,688186,2018-12-31,2018,1507468883.67,1507468883.67,1162460893.49,134378923.37,688186,广大特材,2020.0,2737280294.11,2019.0,1.0,False
688186,2017-12-31,A,1927030819.92,1406458472.37,,688186,2017-12-31,2017,1126631120.23,1126631120.23,850048317.83,86501740.3,688186,广大特材,2020.0,2737280294.11,2019.0,2.0,False
688186,2016-12-31,A,1705643663.84,1377201881.83,,688186,2016-12-31,2016,870677725.14,870677725.14,667136385.1,47017418.22,688186,广大特材,2020.0,2737280294.11,2019.0,3.0,False
688187,2020-12-31,A,33865721258.0,9606130854.0,308376123.0,688187,2020-12-31,2020,16033898624.0,16033898624.0,10066659450.0,2496556928.0,688187,时代电气,2021.0,18033778561.0,2020.0,0.0,True
688187,2019-12-31,A,32985615356.0,10789336199.0,205708046.0,688187,2019-12-31,2019,16304206791.0,16304206791.0,9965727450.0,2657559361.0,688187,时代电气,2021.0,18033778561.0,2020.0,1.0,False
688187,2018-12-31,A,29034522576.0,8911008412.0,188436535.0,688187,2018-12-31,2018,15657900734.0,15657900734.0,9790246866.0,2650535215.0,688187,时代电气,2021.0,18033778561.0,2020.0,2.0,False
688188,2018-12-31,A,366053527.29,75910555.49,,688188,2018-12-31,2018,245264062.74,245264062.74,46188225.97,139276293.9,688188,柏楚电子,2019.0,570829250.31,2018.0,0.0,True
688188,2017-12-31,A,271476393.71,91643185.87,,688188,2017-12-31,2017,210378377.8,210378377.8,38131815.12,131092121.91,688188,柏楚电子,2019.0,570829250.31,2018.0,1.0,False
688188,2016-12-31,A,157691540.83,56950454.9,,688188,2016-12-31,2016,122203296.07,122203296.07,22123487.48,75167155.19,688188,柏楚电子,2019.0,570829250.31,2018.0,2.0,False
688189,2019-12-31,A,818717329.92,461451171.79,,688189,2019-12-31,2019,1014222981.82,1014222981.82,115491419.55,97483341.64,688189,南新制药,2020.0,738402584.0,2019.0,0.0,True
688189,2018-12-31,A,696052361.09,431232044.6,,688189,2018-12-31,2018,700520676.68,700520676.68,101013584.9,62436416.79,688189,南新制药,2020.0,738402584.0,2019.0,1.0,False
688189,2017-12-31,A,606745438.01,404361538.31,,688189,2017-12-31,2017,347517547.42,347517547.42,100326014.17,37177487.88,688189,南新制药,2020.0,738402584.0,2019.0,2.0,False
688190,2020-12-31,A,782013160.68,331379735.71,,688190,2020-12-31,2020,715279639.9,715279639.9,514380946.89,95847551.02,688190,云路股份,2021.0,1447382421.3,2020.0,0.0,True
688190,2019-12-31,A,722838242.68,367882550.32,,688190,2019-12-31,2019,699562703.1,699562703.1,511538141.48,82446918.01,688190,云路股份,2021.0,1447382421.3,2020.0,1.0,False
688190,2018-12-31,A,676673801.81,390257558.12,,688190,2018-12-31,2018,734986896.31,734986896.31,558537866.56,64867498.16,688190,云路股份,2021.0,1447382421.3,2020.0,2.0,False
688191,2020-12-31,A,717467963.38,323162417.99,,688191,2020-12-31,2020,502233258.95,502233258.95,297426234.4,92177027.78,688191,智洋创新,2021.0,671233313.14,2020.0,0.0,True
688191,2019-12-31,A,514523334.85,212394817.24,,688191,2019-12-31,2019,328541518.7,328541518.7,169359143.31,85277737.46,688191,智洋创新,2021.0,671233313.14,2020.0,1.0,False
688191,2018-12-31,A,352270865.73,130947222.68,,688191,2018-12-31,2018,219371240.26,219371240.26,114688959.0,39973943.94,688191,智洋创新,2021.0,671233313.14,2020.0,2.0,False
688191,2017-12-31,A,206038672.19,74288973.08,,688191,2017-12-31,2017,136791496.21,136791496.21,65775389.09,28431122.96,688191,智洋创新,2021.0,671233313.14,2020.0,3.0,False
688192,2020-12-31,A,1182015945.62,103105824.08,,688192,2020-12-31,2020,27760807.05,27760807.05,24298692.42,-586611893.63,688192,迪哲医药,2021.0,,2020.0,0.0,True
688192,2019-12-31,A,627357925.58,176955450.43,,688192,2019-12-31,2019,41017537.8,41017537.8,35825242.37,-445753226.53,688192,迪哲医药,2021.0,,2020.0,1.0,False
688192,2018-12-31,A,639918511.01,96323601.61,,688192,2018-12-31,2018,39419173.74,39419173.74,34146787.06,-173613982.64,688192,迪哲医药,2021.0,,2020.0,2.0,False
688193,2021-12-31,A,378608029.67,90860601.43,,688193,2021-12-31,2021,292306247.3,292306247.3,74178620.71,64618882.02,688193,仁度生物,2022.0,164412273.1,2021.0,0.0,True
688193,2020-12-31,A,310786278.5,95753758.52,,688193,2020-12-31,2020,249903353.74,249903353.74,60296523.58,61376519.62,688193,仁度生物,2022.0,164412273.1,2021.0,1.0,False
688193,2019-12-31,A,187065735.66,36407985.92,,688193,2019-12-31,2019,99168053.15,99168053.15,11036180.75,3739161.87,688193,仁度生物,2022.0,164412273.1,2021.0,2.0,False
688193,2018-12-31,A,168523306.81,25505051.65,,688193,2018-12-31,2018,69343387.04,69343387.04,8193620.6,-32051158.26,688193,仁度生物,2022.0,164412273.1,2021.0,3.0,False
688195,2020-12-31,A,635612577.31,220734797.76,,688195,2020-12-31,2020,269250053.18,269250053.18,154700996.69,70891288.82,688195,腾景科技,2021.0,344336707.34,2020.0,0.0,True
688195,2019-12-31,A,421721799.99,77735309.26,,688195,2019-12-31,2019,179025927.88,179025927.88,103026032.15,45637057.85,688195,腾景科技,2021.0,344336707.34,2020.0,1.0,False
688195,2018-12-31,A,243241885.72,38653893.94,,688195,2018-12-31,2018,126328214.59,126328214.59,68654378.72,33528106.07,688195,腾景科技,2021.0,344336707.34,2020.0,2.0,False
688195,2017-12-31,A,200458324.93,29398439.22,,688195,2017-12-31,2017,83011342.77,83011342.77,43393201.29,-30565135.71,688195,腾景科技,2021.0,344336707.34,2020.0,3.0,False
688196,2018-12-31,A,817943806.64,166502766.24,,688196,2018-12-31,2018,1017535994.65,1017535994.65,858021403.12,133685790.01,688196,卓越新能,2019.0,1598397937.72,2018.0,0.0,True
688196,2017-12-31,A,694055663.87,156500413.48,,688196,2017-12-31,2017,872876985.07,872876985.07,785984472.72,64815638.78,688196,卓越新能,2019.0,1598397937.72,2018.0,1.0,False
688196,2016-12-31,A,603269044.1,130529432.49,,688196,2016-12-31,2016,465820004.99,465820004.99,392171888.34,50450183.29,688196,卓越新能,2019.0,1598397937.72,2018.0,2.0,False
688197,2020-12-31,A,176566000.0,30142800.0,,688197,2020-12-31,2020,7019100.0,7019100.0,4100.0,-330140900.0,688197,首药控股,2022.0,5229150.94,2021.0,1.0,False
688197,2019-12-31,A,218888600.0,44327500.0,,688197,2019-12-31,2019,11547600.0,11547600.0,1398000.0,-35985700.0,688197,首药控股,2022.0,5229150.94,2021.0,2.0,False
688197,2018-12-31,A,56671300.0,87124500.0,,688197,2018-12-31,2018,19976000.0,19976000.0,4400400.0,-21815300.0,688197,首药控股,2022.0,5229150.94,2021.0,3.0,False
688198,2018-12-31,A,210048946.93,14009944.04,,688198,2018-12-31,2018,110648032.03,110648032.03,9906201.54,33139784.53,688198,佰仁医疗,2019.0,181917903.34,2018.0,0.0,True
688198,2017-12-31,A,146629921.94,12983452.99,,688198,2017-12-31,2017,92347144.03,92347144.03,10045149.86,41599207.35,688198,佰仁医疗,2019.0,181917903.34,2018.0,1.0,False
688198,2016-12-31,A,123520011.69,29672750.09,,688198,2016-12-31,2016,78459946.15,78459946.15,9347533.95,31012035.22,688198,佰仁医疗,2019.0,181917903.34,2018.0,2.0,False
688199,2018-12-31,A,1231645445.93,446376929.69,,688199,2018-12-31,2018,1005158805.37,1005158805.37,618669295.94,175927632.51,688199,久日新材,2019.0,1011418016.27,2018.0,0.0,True
688199,2017-12-31,A,1050414715.02,435693894.39,,688199,2017-12-31,2017,739779614.61,739779614.61,558820203.98,50592316.02,688199,久日新材,2019.0,1011418016.27,2018.0,1.0,False
688199,2016-12-31,A,984877684.83,420749180.22,,688199,2016-12-31,2016,638590336.57,638590336.57,493996032.3,41409415.39,688199,久日新材,2019.0,1011418016.27,2018.0,2.0,False
688200,2018-12-31,A,286081428.35,50426157.85,,688200,2018-12-31,2018,218676733.27,218676733.27,39029189.53,90729261.19,688200,华峰测控,2020.0,878269295.84,2019.0,1.0,False
688200,2017-12-31,A,209254059.69,32028050.38,,688200,2017-12-31,2017,148573034.68,148573034.68,28665468.5,52811448.78,688200,华峰测控,2020.0,878269295.84,2019.0,2.0,False
688200,2016-12-31,A,163220622.14,23706625.92,,688200,2016-12-31,2016,111937473.6,111937473.6,22397214.23,41208214.57,688200,华峰测控,2020.0,878269295.84,2019.0,3.0,False
688201,2020-12-31,A,589817834.38,161894767.04,,688201,2020-12-31,2020,416302460.58,416302460.58,121761552.94,111185048.41,688201,信安世纪,2021.0,658076109.27,2020.0,0.0,True
688201,2019-12-31,A,558627020.68,210206146.13,,688201,2019-12-31,2019,317839042.0,317839042.0,106769230.17,91580746.09,688201,信安世纪,2021.0,658076109.27,2020.0,1.0,False
688201,2018-12-31,A,399818767.11,107965766.69,,688201,2018-12-31,2018,269341504.13,269341504.13,87753166.62,78095562.9,688201,信安世纪,2021.0,658076109.27,2020.0,2.0,False
688201,2017-12-31,A,275755297.13,93301124.88,,688201,2017-12-31,2017,220441341.53,220441341.53,81489522.87,47426502.33,688201,信安世纪,2021.0,658076109.27,2020.0,3.0,False
688202,2018-12-31,A,477695303.9,124376677.19,,688202,2018-12-31,2018,324936935.76,324936935.76,205745705.52,62429268.41,688202,美迪西,2019.0,665955931.75,2018.0,0.0,True
688202,2017-12-31,A,392653180.94,101763822.64,,688202,2017-12-31,2017,249274770.59,249274770.59,163764655.4,42683506.91,688202,美迪西,2019.0,665955931.75,2018.0,1.0,False
688202,2016-12-31,A,347011631.17,98805779.78,,688202,2016-12-31,2016,232322650.37,232322650.37,148224856.58,44428452.58,688202,美迪西,2019.0,665955931.75,2018.0,2.0,False
688203,2021-12-31,A,1183273592.28,529258587.8,,688203,2021-12-31,2021,585005074.82,585005074.82,496843133.38,35243748.08,688203,海正生材,2022.0,753316994.84,2021.0,0.0,True
688203,2020-12-31,A,1167526722.22,548755465.82,,688203,2020-12-31,2020,262662586.88,262662586.88,194418069.74,30330566.56,688203,海正生材,2022.0,753316994.84,2021.0,1.0,False
688203,2019-12-31,A,324716504.31,199319238.07,,688203,2019-12-31,2019,231899970.71,231899970.71,193101288.99,10001592.32,688203,海正生材,2022.0,753316994.84,2021.0,2.0,False
688205,2021-12-31,A,923097725.85,260223181.38,,688205,2021-12-31,2021,731097337.19,731097337.19,480208639.53,126444087.55,688205,德科立,2022.0,818505526.69,2021.0,0.0,True
688205,2020-12-31,A,825299114.1,319630765.08,,688205,2020-12-31,2020,664706830.95,664706830.95,436104143.08,142330915.4,688205,德科立,2022.0,818505526.69,2021.0,1.0,False
688205,2019-12-31,A,490431930.91,257788727.95,,688205,2019-12-31,2019,387416832.72,387416832.72,267081366.01,46654914.47,688205,德科立,2022.0,818505526.69,2021.0,2.0,False
688206,2020-12-31,A,1084140473.18,113140989.87,,688206,2020-12-31,2020,137483160.37,137483160.37,14386013.54,27891737.97,688206,概伦电子,2021.0,278549701.39,2020.0,0.0,True
688206,2019-12-31,A,190765348.32,105115587.2,,688206,2019-12-31,2019,65486596.89,65486596.89,3082930.16,-877360215.68,688206,概伦电子,2021.0,278549701.39,2020.0,1.0,False
688206,2018-12-31,A,44722881.93,5149537.83,,688206,2018-12-31,2018,51948647.7,51948647.7,1930468.98,-7903202.13,688206,概伦电子,2021.0,278549701.39,2020.0,2.0,False
688207,2021-12-31,A,778874371.14,161128097.43,,688207,2021-12-31,2021,293562254.03,293562254.03,130258248.05,-68713032.02,688207,格灵深瞳,2022.0,262285838.42,2021.0,0.0,True
688207,2020-12-31,A,597557297.24,54727926.64,,688207,2020-12-31,2020,242715565.02,242715565.02,93244581.49,-78201621.38,688207,格灵深瞳,2022.0,262285838.42,2021.0,1.0,False
688207,2019-12-31,A,380442161.24,62454969.53,,688207,2019-12-31,2019,71210699.89,71210699.89,33242169.33,-417583168.9,688207,格灵深瞳,2022.0,262285838.42,2021.0,2.0,False
688207,2018-12-31,A,247336722.97,80478086.84,,688207,2018-12-31,2018,51963543.36,51963543.36,18704845.28,-74565546.91,688207,格灵深瞳,2022.0,262285838.42,2021.0,3.0,False
688208,2018-12-31,A,1327653663.2,293212389.07,5174639.73,688208,2018-12-31,2018,900254635.71,900254635.71,352181935.62,335781546.83,688208,道通科技,2020.0,2253712738.59,2019.0,1.0,False
688208,2017-12-31,A,945936970.51,244953138.84,2004768.62,688208,2017-12-31,2017,721623204.34,721623204.34,280581755.23,91364021.4,688208,道通科技,2020.0,2253712738.59,2019.0,2.0,False
688208,2016-12-31,A,825773657.91,220698650.88,2624305.78,688208,2016-12-31,2016,584642211.23,584642211.23,238865070.4,-74183187.7,688208,道通科技,2020.0,2253712738.59,2019.0,3.0,False
688209,2021-12-31,A,807068558.23,127153495.66,,688209,2021-12-31,2021,780718304.88,780718304.88,429881253.02,157302300.93,688209,英集芯,2022.0,1215775044.39,2021.0,0.0,True
688209,2020-12-31,A,557541388.82,52014230.81,,688209,2020-12-31,2020,389268975.14,389268975.14,251193262.42,62060210.2,688209,英集芯,2022.0,1215775044.39,2021.0,1.0,False
688209,2019-12-31,A,272430331.61,60754723.39,,688209,2019-12-31,2019,348047006.62,348047006.62,215362276.36,16017483.97,688209,英集芯,2022.0,1215775044.39,2021.0,2.0,False
688209,2018-12-31,A,111945043.75,33973656.22,,688209,2018-12-31,2018,216676680.31,216676680.31,133390557.28,27358638.6,688209,英集芯,2022.0,1215775044.39,2021.0,3.0,False
688210,2020-12-31,A,455510620.42,152378338.23,,688210,2020-12-31,2020,336310403.44,336310403.44,169645099.4,69085192.62,688210,统联精密,2021.0,508643174.16,2020.0,0.0,True
688210,2019-12-31,A,320429679.72,119748083.07,,688210,2019-12-31,2019,206221324.28,206221324.28,118129506.85,15083641.14,688210,统联精密,2021.0,508643174.16,2020.0,1.0,False
688210,2018-12-31,A,157448668.17,76849019.6,,688210,2018-12-31,2018,128483810.76,128483810.76,67520877.12,-693892.18,688210,统联精密,2021.0,508643174.16,2020.0,2.0,False
688211,2020-12-31,A,2328582270.99,1533937569.15,,688211,2020-12-31,2020,1204415341.11,1204415341.11,743523930.61,213268940.48,688211,中科微至,2021.0,2314895871.41,2020.0,0.0,True
688211,2019-12-31,A,1284455492.56,953429564.25,,688211,2019-12-31,2019,750714015.49,750714015.49,433145708.86,134065343.28,688211,中科微至,2021.0,2314895871.41,2020.0,1.0,False
688211,2018-12-31,A,637226219.49,512013629.15,,688211,2018-12-31,2018,324504043.71,324504043.71,186232490.43,42891355.15,688211,中科微至,2021.0,2314895871.41,2020.0,2.0,False
688212,2020-12-31,A,621041625.46,76245420.76,,688212,2020-12-31,2020,263279013.44,263279013.44,85957093.76,20695763.77,688212,澳华内镜,2021.0,445258964.58,2020.0,0.0,True
688212,2019-12-31,A,599545952.7,78388447.02,,688212,2019-12-31,2019,297754519.61,297754519.61,93530475.1,55271764.5,688212,澳华内镜,2021.0,445258964.58,2020.0,1.0,False
688212,2018-12-31,A,489158913.73,55387430.73,,688212,2018-12-31,2018,155501139.54,155501139.54,57361540.54,-4846240.5,688212,澳华内镜,2021.0,445258964.58,2020.0,2.0,False
688213,2021-12-31,A,4389872578.58,1761515776.48,,688213,2021-12-31,2021,2689327871.83,2689327871.83,1906119553.77,398333247.81,688213,思特威,2022.0,2857343251.07,2021.0,0.0,True
688213,2020-12-31,A,2786617023.95,565388349.87,,688213,2020-12-31,2020,1527181504.99,1527181504.99,1208296836.41,120989387.16,688213,思特威,2022.0,2857343251.07,2021.0,1.0,False
688213,2019-12-31,A,452414738.29,461442924.98,,688213,2019-12-31,2019,679154976.08,679154976.08,555952313.24,-241787306.19,688213,思特威,2022.0,2857343251.07,2021.0,2.0,False
688213,2018-12-31,A,274510834.96,324826105.57,,688213,2018-12-31,2018,324631155.09,324631155.09,283303713.78,-166313392.88,688213,思特威,2022.0,2857343251.07,2021.0,3.0,False
688215,2019-12-31,A,198401525.61,71666327.47,,688215,2019-12-31,2019,246898112.66,246898112.66,143699871.0,45696756.14,688215,瑞晟智能,2020.0,199818307.24,2019.0,0.0,True
688215,2018-12-31,A,168471693.15,89337780.89,,688215,2018-12-31,2018,166806760.94,166806760.94,98960894.74,26494997.23,688215,瑞晟智能,2020.0,199818307.24,2019.0,1.0,False
688215,2017-12-31,A,108073798.24,49428883.21,,688215,2017-12-31,2017,97981859.67,97981859.67,58458372.27,12713198.88,688215,瑞晟智能,2020.0,199818307.24,2019.0,2.0,False
