Stkcd,Subbgdt,Statrange,Stattype,Emptype,Number,code,Stattype_str,range_priority
688171,2022-01-18,B,8,研发人员,39.0,688171,8,0
688171,2022-01-18,B,8,销售人员,36.0,688171,8,0
688171,2022-01-18,B,8,技术支持人员,19.0,688171,8,0
688171,2022-01-18,B,8,生产人员,13.0,688171,8,0
688171,2022-01-18,B,0,总人数,130.0,688171,0,0
688171,2022-01-18,B,2,硕士及以上,5.0,688171,2,0
688171,2022-01-18,B,2,本科,67.0,688171,2,0
688171,2022-01-18,B,2,大专及以下,58.0,688171,2,0
688172,2022-12-07,B,0,总人数,1835.0,688172,0,0
688172,2022-12-07,B,8,研发及技术人员,379.0,688172,8,0
688172,2022-12-07,B,8,营销人员,68.0,688172,8,0
688172,2022-12-07,B,8,生产人员,1036.0,688172,8,0
688172,2022-12-07,B,8,运营管理人员,352.0,688172,8,0
688172,2022-12-07,B,2,博士,4.0,688172,2,0
688172,2022-12-07,B,2,硕士,107.0,688172,2,0
688172,2022-12-07,B,2,大学本科,522.0,688172,2,0
688172,2022-12-07,B,2,大专,533.0,688172,2,0
688172,2022-12-07,B,2,中专,669.0,688172,2,0
688172,2022-12-07,B,3,30岁以下,742.0,688172,3,0
688172,2022-12-07,B,3,30岁(含)-40岁,748.0,688172,3,0
688172,2022-12-07,B,3,40岁(含)-50岁,264.0,688172,3,0
688172,2022-12-07,B,3,50岁(含)-60岁,78.0,688172,3,0
688172,2022-12-07,B,3,60岁(含)以上,3.0,688172,3,0
688173,2022-01-11,B,0,总人数,161.0,688173,0,0
688173,2022-01-11,B,8,研发人员,95.0,688173,8,0
688173,2022-01-11,B,8,销售人员,17.0,688173,8,0
688173,2022-01-11,B,8,管理人员,49.0,688173,8,0
688173,2022-01-11,B,2,博士,11.0,688173,2,0
688173,2022-01-11,B,2,硕士,39.0,688173,2,0
688173,2022-01-11,B,2,大学本科,90.0,688173,2,0
688173,2022-01-11,B,2,大专及以下,21.0,688173,2,0
688173,2022-01-11,B,3,30岁以下,38.0,688173,3,0
688173,2022-01-11,B,3,31-40岁,73.0,688173,3,0
688173,2022-01-11,B,3,41-50岁,33.0,688173,3,0
688173,2022-01-11,B,3,51岁以上,17.0,688173,3,0
688175,2022-03-04,B,0,总人数,618.0,688175,0,0
688175,2022-03-04,B,8,生产人员,139.0,688175,8,0
688175,2022-03-04,B,8,销售人员,98.0,688175,8,0
688175,2022-03-04,B,8,研发人员,309.0,688175,8,0
688175,2022-03-04,B,8,运营管理人员,72.0,688175,8,0
688175,2022-03-04,B,2,硕士及以上,61.0,688175,2,0
688175,2022-03-04,B,2,本科,326.0,688175,2,0
688175,2022-03-04,B,2,大专,171.0,688175,2,0
688175,2022-03-04,B,2,大专以下,60.0,688175,2,0
688175,2022-03-04,B,3,51岁及以上,17.0,688175,3,0
688175,2022-03-04,B,3,41-50岁,58.0,688175,3,0
688175,2022-03-04,B,3,31-40岁,246.0,688175,3,0
688175,2022-03-04,B,3,30岁及以下,297.0,688175,3,0
688176,2021-12-27,B,0,总人数,127.0,688176,0,0
688176,2021-12-27,B,2,博士,19.0,688176,2,0
688176,2021-12-27,B,2,硕士,43.0,688176,2,0
688176,2021-12-27,B,2,本科及以下,65.0,688176,2,0
688176,2021-12-27,B,8,研发人员,91.0,688176,8,0
688176,2021-12-27,B,8,行政及管理人员,36.0,688176,8,0
688177,2020-02-11,B,8,行政及管理人员,35.0,688177,8,0
688177,2020-02-11,B,8,研发人员,220.0,688177,8,0
688177,2020-02-11,B,8,生产人员,155.0,688177,8,0
688177,2020-02-11,B,8,其他人员,26.0,688177,8,0
688177,2020-02-11,B,0,总人数,436.0,688177,0,0
688177,2020-02-11,B,2,博士及以上,20.0,688177,2,0
688177,2020-02-11,B,2,硕士,96.0,688177,2,0
688177,2020-02-11,B,2,大学本科,196.0,688177,2,0
688177,2020-02-11,B,2,大专及以下,124.0,688177,2,0
688177,2020-02-11,B,3,51岁以上,12.0,688177,3,0
688177,2020-02-11,B,3,41-50岁,33.0,688177,3,0
688177,2020-02-11,B,3,31-40岁,132.0,688177,3,0
688177,2020-02-11,B,3,30岁及以下,259.0,688177,3,0
688178,2020-01-02,B,8,研发人员,60.0,688178,8,0
688178,2020-01-02,B,8,技术人员,73.0,688178,8,0
688178,2020-01-02,B,8,销售人员,52.0,688178,8,0
688178,2020-01-02,B,8,生产运营人员,301.0,688178,8,0
688178,2020-01-02,B,8,行政及管理人员,96.0,688178,8,0
688178,2020-01-02,B,0,总人数,582.0,688178,0,0
688179,2020-10-14,B,0,总人数,311.0,688179,0,0
688179,2020-10-14,B,8,采购人员,10.0,688179,8,0
688179,2020-10-14,B,8,安环部,6.0,688179,8,0
688179,2020-10-14,B,8,IT人员,8.0,688179,8,0
688179,2020-10-14,B,8,生产人员,39.0,688179,8,0
688179,2020-10-14,B,8,产品部,12.0,688179,8,0
688179,2020-10-14,B,8,客服部,24.0,688179,8,0
688179,2020-10-14,B,8,市场部,8.0,688179,8,0
688179,2020-10-14,B,8,销售部,15.0,688179,8,0
688179,2020-10-14,B,8,研发人员,72.0,688179,8,0
688179,2020-10-14,B,8,财务人员,13.0,688179,8,0
688179,2020-10-14,B,8,仓储人员,43.0,688179,8,0
688179,2020-10-14,B,8,包装人员,25.0,688179,8,0
688179,2020-10-14,B,2,博士,2.0,688179,2,0
688179,2020-10-14,B,2,硕士,29.0,688179,2,0
688179,2020-10-14,B,2,本科,95.0,688179,2,0
688179,2020-10-14,B,3,45岁以上,21.0,688179,3,0
688179,2020-10-14,B,3,35-45岁(含45岁),46.0,688179,3,0
688179,2020-10-14,B,3,25-35岁(含35岁),195.0,688179,3,0
688179,2020-10-14,B,3,25岁以下,49.0,688179,3,0
688179,2020-10-14,B,2,专科,70.0,688179,2,0
688179,2020-10-14,B,8,行政人员,21.0,688179,8,0
688179,2020-10-14,B,8,物控中心,15.0,688179,8,0
688179,2020-10-14,B,2,专科以下,115.0,688179,2,0
688180,2020-07-02,B,8,生产人员,438.0,688180,8,0
688180,2020-07-02,B,8,技术研发人员,415.0,688180,8,0
688180,2020-07-02,B,8,行政管理人员,145.0,688180,8,0
688180,2020-07-02,B,8,销售人员,360.0,688180,8,0
688180,2020-07-02,B,8,财务人员,63.0,688180,8,0
688180,2020-07-02,B,0,总人数,1421.0,688180,0,0
688181,2019-12-25,B,8,行政管理人员,51.0,688181,8,0
688181,2019-12-25,B,8,生产人员,153.0,688181,8,0
688181,2019-12-25,B,8,销售人员,26.0,688181,8,0
688181,2019-12-25,B,8,研发人员,63.0,688181,8,0
688181,2019-12-25,B,8,财务人员,11.0,688181,8,0
688181,2019-12-25,B,0,总人数,304.0,688181,0,0
688181,2019-12-25,B,2,硕士,24.0,688181,2,0
688181,2019-12-25,B,2,本科,113.0,688181,2,0
688181,2019-12-25,B,2,本科以下,162.0,688181,2,0
688181,2019-12-25,B,3,50岁以上,28.0,688181,3,0
688181,2019-12-25,B,3,40-50岁,43.0,688181,3,0
688181,2019-12-25,B,3,30-40岁,114.0,688181,3,0
688181,2019-12-25,B,3,25-30岁,80.0,688181,3,0
688181,2019-12-25,B,3,25岁以下,39.0,688181,3,0
688181,2019-12-25,B,2,博士,5.0,688181,2,0
688182,2021-11-05,B,0,总人数,699.0,688182,0,0
688182,2021-11-05,B,8,研发及技术人员,145.0,688182,8,0
688182,2021-11-05,B,8,后勤人员,33.0,688182,8,0
688182,2021-11-05,B,8,管理及财务人员,56.0,688182,8,0
688182,2021-11-05,B,8,销售人员,17.0,688182,8,0
688182,2021-11-05,B,8,生产人员,448.0,688182,8,0
688182,2021-11-05,B,2,硕士及以上,6.0,688182,2,0
688182,2021-11-05,B,2,本科,75.0,688182,2,0
688182,2021-11-05,B,2,大专,116.0,688182,2,0
688182,2021-11-05,B,2,高中及以下,502.0,688182,2,0
688182,2021-11-05,B,3,50岁以上,38.0,688182,3,0
688182,2021-11-05,B,3,41-50岁,151.0,688182,3,0
688182,2021-11-05,B,3,31-40岁,293.0,688182,3,0
688182,2021-11-05,B,3,30岁及以下,217.0,688182,3,0
688183,2021-02-08,B,0,总人数,5408.0,688183,0,0
688183,2021-02-08,B,8,管理及行政人员,419.0,688183,8,0
688183,2021-02-08,B,8,研发与技术人员,565.0,688183,8,0
688183,2021-02-08,B,8,生产人员,4354.0,688183,8,0
688183,2021-02-08,B,8,销售人员,50.0,688183,8,0
688183,2021-02-08,B,8,财务人员,20.0,688183,8,0
688183,2021-02-08,B,2,硕士以上,33.0,688183,2,0
688183,2021-02-08,B,2,大学(含大专),1040.0,688183,2,0
688183,2021-02-08,B,2,中专(含高中),427.0,688183,2,0
688183,2021-02-08,B,2,中专以下,3908.0,688183,2,0
688183,2021-02-08,B,3,50岁以上,34.0,688183,3,0
688183,2021-02-08,B,3,41-50岁,345.0,688183,3,0
688183,2021-02-08,B,3,31-40岁,2082.0,688183,3,0
688183,2021-02-08,B,3,30岁以下,2947.0,688183,3,0
688184,2022-09-07,B,8,生产人员,169.0,688184,8,0
688184,2022-09-07,B,8,研发人员,70.0,688184,8,0
688184,2022-09-07,B,8,行政管理人员,63.0,688184,8,0
688184,2022-09-07,B,8,财务人员,8.0,688184,8,0
688184,2022-09-07,B,8,销售人员,3.0,688184,8,0
688184,2022-09-07,B,0,总人数,313.0,688184,0,0
688184,2022-09-07,B,2,博士,2.0,688184,2,0
688184,2022-09-07,B,2,硕士,20.0,688184,2,0
688184,2022-09-07,B,2,本科,77.0,688184,2,0
688184,2022-09-07,B,2,专科,52.0,688184,2,0
688184,2022-09-07,B,2,专科以下,162.0,688184,2,0
688185,2020-07-31,B,8,管理人员,69.0,688185,8,0
688185,2020-07-31,B,8,研发人员,133.0,688185,8,0
688185,2020-07-31,B,8,生产人员,121.0,688185,8,0
688185,2020-07-31,B,8,质量人员,81.0,688185,8,0
688185,2020-07-31,B,8,销售人员,19.0,688185,8,0
688185,2020-07-31,B,8,财务人员,6.0,688185,8,0
688185,2020-07-31,B,0,总人数,429.0,688185,0,0
688185,2020-07-31,B,2,博士及以上,15.0,688185,2,0
688185,2020-07-31,B,2,硕士,121.0,688185,2,0
688185,2020-07-31,B,2,大学本科,201.0,688185,2,0
688185,2020-07-31,B,2,大专及以下,92.0,688185,2,0
688185,2020-07-31,B,3,51岁及以上,13.0,688185,3,0
688185,2020-07-31,B,3,41-50岁,27.0,688185,3,0
688185,2020-07-31,B,3,31-40岁,224.0,688185,3,0
688185,2020-07-31,B,3,30岁及以下,165.0,688185,3,0
688186,2020-01-21,B,8,管理人员,74.0,688186,8,0
688186,2020-01-21,B,8,技术人员,110.0,688186,8,0
688186,2020-01-21,B,8,销售人员,25.0,688186,8,0
688186,2020-01-21,B,8,生产人员,627.0,688186,8,0
688186,2020-01-21,B,8,行政后勤人员,62.0,688186,8,0
688186,2020-01-21,B,2,硕士及以上,8.0,688186,2,0
688186,2020-01-21,B,2,本科,76.0,688186,2,0
688186,2020-01-21,B,2,大专,142.0,688186,2,0
688186,2020-01-21,B,2,大专以下,672.0,688186,2,0
688186,2020-01-21,B,3,30岁以下,121.0,688186,3,0
688186,2020-01-21,B,3,31-40岁,283.0,688186,3,0
688186,2020-01-21,B,3,41-50岁,264.0,688186,3,0
688186,2020-01-21,B,3,51岁以上,230.0,688186,3,0
688186,2020-01-21,B,0,总人数,898.0,688186,0,0
688187,2021-08-26,B,8,销售人员,739.0,688187,8,0
688187,2021-08-26,B,8,技术人员,4422.0,688187,8,0
688187,2021-08-26,B,8,其中:研发人员,2605.0,688187,8,0
688187,2021-08-26,B,0,总人数,7646.0,688187,0,0
688187,2021-08-26,B,2,硕士及以上,1379.0,688187,2,0
688187,2021-08-26,B,2,大专及以下,1598.0,688187,2,0
688187,2021-08-26,B,2,本科,4669.0,688187,2,0
688187,2021-08-26,B,3,30岁以下,1899.0,688187,3,0
688187,2021-08-26,B,3,51岁及以上,431.0,688187,3,0
688187,2021-08-26,B,3,31-50岁,5316.0,688187,3,0
688187,2021-08-26,B,8,生产人员,1484.0,688187,8,0
688187,2021-08-26,B,8,管理及行政人员,1001.0,688187,8,0
688188,2019-07-29,B,8,研发人员,83.0,688188,8,0
688188,2019-07-29,B,8,财务人员,5.0,688188,8,0
688188,2019-07-29,B,8,生产人员,23.0,688188,8,0
688188,2019-07-29,B,8,市场营销,28.0,688188,8,0
688188,2019-07-29,B,8,其他,23.0,688188,8,0
688188,2019-07-29,B,0,总人数,162.0,688188,0,0
688188,2019-07-29,B,2,硕士及以上,39.0,688188,2,0
688188,2019-07-29,B,2,大学本科,102.0,688188,2,0
688188,2019-07-29,B,2,大专,14.0,688188,2,0
688188,2019-07-29,B,2,大专以下,7.0,688188,2,0
688188,2019-07-29,B,3,41-50岁,1.0,688188,3,0
688188,2019-07-29,B,3,31-40岁,38.0,688188,3,0
688188,2019-07-29,B,3,30岁以下,123.0,688188,3,0
688189,2020-03-16,B,2,中专及以下,137.0,688189,2,0
688189,2020-03-16,B,3,50岁(含)以上,39.0,688189,3,0
688189,2020-03-16,B,3,40-49岁(含),105.0,688189,3,0
688189,2020-03-16,B,3,30-39岁(含),199.0,688189,3,0
688189,2020-03-16,B,3,30岁以下,131.0,688189,3,0
688189,2020-03-16,B,9,5年(含)以上,150.0,688189,9,0
688189,2020-03-16,B,8,研发及技术人员,53.0,688189,8,0
688189,2020-03-16,B,0,总人数,474.0,688189,0,0
688189,2020-03-16,B,2,本科及以上,232.0,688189,2,0
688189,2020-03-16,B,9,3(含)-5年,43.0,688189,9,0
688189,2020-03-16,B,9,1(含)-3年,150.0,688189,9,0
688189,2020-03-16,B,9,1年以下,131.0,688189,9,0
688189,2020-03-16,B,8,行政管理人员,68.0,688189,8,0
688189,2020-03-16,B,8,生产人员,217.0,688189,8,0
688189,2020-03-16,B,8,销售人员,124.0,688189,8,0
688189,2020-03-16,B,8,财务人员,12.0,688189,8,0
688189,2020-03-16,B,2,大专专科,105.0,688189,2,0
688190,2021-11-16,B,8,生产人员,281.0,688190,8,0
688190,2021-11-16,B,8,研发人员,84.0,688190,8,0
688190,2021-11-16,B,8,行政及管理人员,57.0,688190,8,0
688190,2021-11-16,B,8,销售人员,21.0,688190,8,0
688190,2021-11-16,B,8,采购人员,7.0,688190,8,0
688190,2021-11-16,B,3,50岁以上,19.0,688190,3,0
688190,2021-11-16,B,0,总人数,450.0,688190,0,0
688190,2021-11-16,B,2,博士,8.0,688190,2,0
688190,2021-11-16,B,2,硕士,39.0,688190,2,0
688190,2021-11-16,B,2,本科,103.0,688190,2,0
688190,2021-11-16,B,2,专科,104.0,688190,2,0
688190,2021-11-16,B,2,高中及以下,196.0,688190,2,0
688190,2021-11-16,B,3,30岁(含)及以下,139.0,688190,3,0
688190,2021-11-16,B,3,30-40岁(含),200.0,688190,3,0
688190,2021-11-16,B,3,40-50岁(含),92.0,688190,3,0
688191,2021-03-26,B,8,行政及管理人员,56.0,688191,8,0
688191,2021-03-26,B,8,研发人员,166.0,688191,8,0
688191,2021-03-26,B,8,销售人员,96.0,688191,8,0
688191,2021-03-26,B,8,生产及施工人员,171.0,688191,8,0
688191,2021-03-26,B,0,总人数,489.0,688191,0,0
688191,2021-03-26,B,2,硕士及以上,49.0,688191,2,0
688191,2021-03-26,B,2,本科,258.0,688191,2,0
688191,2021-03-26,B,2,大专,137.0,688191,2,0
688191,2021-03-26,B,2,大专以下,45.0,688191,2,0
688192,2021-12-01,B,8,行政及管理人员,32.0,688192,8,0
688192,2021-12-01,B,8,研发人员,137.0,688192,8,0
688192,2021-12-01,B,0,总人数,169.0,688192,0,0
688192,2021-12-01,B,2,博士,38.0,688192,2,0
688192,2021-12-01,B,2,硕士,78.0,688192,2,0
688192,2021-12-01,B,2,本科,46.0,688192,2,0
688192,2021-12-01,B,2,专科,7.0,688192,2,0
688192,2021-12-01,B,3,51岁及以上,8.0,688192,3,0
688192,2021-12-01,B,3,41-50岁,29.0,688192,3,0
688192,2021-12-01,B,3,31-40岁,100.0,688192,3,0
688192,2021-12-01,B,3,30岁及以下,32.0,688192,3,0
688193,2022-03-21,B,0,总人数,314.0,688193,0,0
688193,2022-03-21,B,8,研发及技术人员,140.0,688193,8,0
688193,2022-03-21,B,8,销售人员,87.0,688193,8,0
688193,2022-03-21,B,8,生产及其他人员,57.0,688193,8,0
688193,2022-03-21,B,8,管理及行政人员,30.0,688193,8,0
688193,2022-03-21,B,2,本科及以上,175.0,688193,2,0
688193,2022-03-21,B,2,大专(专科),105.0,688193,2,0
688193,2022-03-21,B,2,高中及同等学历(包括中专),26.0,688193,2,0
688193,2022-03-21,B,2,高中以下,8.0,688193,2,0
688193,2022-03-21,B,3,51岁以上,14.0,688193,3,0
688193,2022-03-21,B,3,31-50岁,137.0,688193,3,0
688193,2022-03-21,B,3,30岁及以下,163.0,688193,3,0
688195,2021-03-16,B,8,管理人员,47.0,688195,8,0
688195,2021-03-16,B,8,生产人员,677.0,688195,8,0
688195,2021-03-16,B,8,销售人员,14.0,688195,8,0
688195,2021-03-16,B,8,研发人员,91.0,688195,8,0
688195,2021-03-16,B,0,总人数,829.0,688195,0,0
688196,2019-11-11,B,8,行政与管理,78.0,688196,8,0
688196,2019-11-11,B,8,研发与技术,85.0,688196,8,0
688196,2019-11-11,B,8,生产,254.0,688196,8,0
688196,2019-11-11,B,8,采购销售,29.0,688196,8,0
688196,2019-11-11,B,0,总人数,469.0,688196,0,0
688196,2019-11-11,B,8,财务,23.0,688196,8,0
688196,2019-11-11,B,2,本科及以上,69.0,688196,2,0
688196,2019-11-11,B,2,大、中专,176.0,688196,2,0
688196,2019-11-11,B,2,其他,224.0,688196,2,0
688196,2019-11-11,B,3,30岁以下,43.0,688196,3,0
688196,2019-11-11,B,3,30-40岁,118.0,688196,3,0
688196,2019-11-11,B,3,40-50岁,161.0,688196,3,0
688196,2019-11-11,B,3,50岁以上,147.0,688196,3,0
688197,2022-03-14,B,8,研发人员,122.0,688197,8,0
688197,2022-03-14,B,8,行政及管理人员,15.0,688197,8,0
688197,2022-03-14,B,8,财务人员,5.0,688197,8,0
688197,2022-03-14,B,0,总人数,142.0,688197,0,0
688197,2022-03-14,B,2,博士及以上,18.0,688197,2,0
688197,2022-03-14,B,2,硕士,69.0,688197,2,0
688197,2022-03-14,B,2,大学本科,44.0,688197,2,0
688197,2022-03-14,B,2,大专及以下,11.0,688197,2,0
688197,2022-03-14,B,3,30岁以下,76.0,688197,3,0
688197,2022-03-14,B,3,31-40岁,43.0,688197,3,0
688197,2022-03-14,B,3,41-50岁,19.0,688197,3,0
688197,2022-03-14,B,3,51岁以上,4.0,688197,3,0
688198,2019-11-27,B,8,管理及行政人员,19.0,688198,8,0
688198,2019-11-27,B,8,财务人员,7.0,688198,8,0
688198,2019-11-27,B,8,研发人员,30.0,688198,8,0
688198,2019-11-27,B,8,生产人员,76.0,688198,8,0
688198,2019-11-27,B,8,销售人员,35.0,688198,8,0
688198,2019-11-27,B,0,总人数,167.0,688198,0,0
688198,2019-11-27,B,2,博士,2.0,688198,2,0
688198,2019-11-27,B,2,硕士,11.0,688198,2,0
688198,2019-11-27,B,2,本科,40.0,688198,2,0
688198,2019-11-27,B,2,大专,53.0,688198,2,0
688198,2019-11-27,B,2,中专及以下,61.0,688198,2,0
688198,2019-11-27,B,3,25岁以下,13.0,688198,3,0
688198,2019-11-27,B,3,26-35岁,103.0,688198,3,0
688198,2019-11-27,B,3,36-45岁,36.0,688198,3,0
688198,2019-11-27,B,3,46岁以上,15.0,688198,3,0
688199,2019-10-24,B,8,行政管理人员,116.0,688199,8,0
688199,2019-10-24,B,8,研发技术人员,130.0,688199,8,0
688199,2019-10-24,B,8,财务人员,25.0,688199,8,0
688199,2019-10-24,B,8,采购人员,14.0,688199,8,0
688199,2019-10-24,B,8,生产人员,604.0,688199,8,0
688199,2019-10-24,B,8,销售人员,45.0,688199,8,0
688199,2019-10-24,B,0,总人数,934.0,688199,0,0
688199,2019-10-24,B,2,研究生以上,33.0,688199,2,0
688199,2019-10-24,B,2,大学本科,135.0,688199,2,0
688199,2019-10-24,B,2,大学专科,92.0,688199,2,0
688199,2019-10-24,B,2,大专以下,674.0,688199,2,0
688199,2019-10-24,B,3,51岁以上,190.0,688199,3,0
688199,2019-10-24,B,3,41至50岁(含),373.0,688199,3,0
688199,2019-10-24,B,3,31至40岁,265.0,688199,3,0
688199,2019-10-24,B,3,30岁(含)以下,106.0,688199,3,0
688200,2020-02-07,B,8,销售/售后人员,46.0,688200,8,0
688200,2020-02-07,B,8,生产/质控人员,59.0,688200,8,0
688200,2020-02-07,B,8,采购/财务/行政人员,32.0,688200,8,0
688200,2020-02-07,B,2,大学本科,111.0,688200,2,0
688200,2020-02-07,B,2,本科以下,63.0,688200,2,0
688200,2020-02-07,B,3,25岁及以下,20.0,688200,3,0
688200,2020-02-07,B,3,26-30岁,54.0,688200,3,0
688200,2020-02-07,B,3,31-40岁,98.0,688200,3,0
688200,2020-02-07,B,3,41-50岁,29.0,688200,3,0
688200,2020-02-07,B,3,51岁及以上,7.0,688200,3,0
688200,2020-02-07,B,0,总人数,208.0,688200,0,0
688200,2020-02-07,B,8,研发人员,71.0,688200,8,0
688200,2020-02-07,B,2,硕士及以上,34.0,688200,2,0
688201,2021-04-09,B,8,管理人员,83.0,688201,8,0
688201,2021-04-09,B,8,销售人员,128.0,688201,8,0
688201,2021-04-09,B,8,研发人员,263.0,688201,8,0
688201,2021-04-09,B,8,技术人员,161.0,688201,8,0
688201,2021-04-09,B,8,生产人员,13.0,688201,8,0
688201,2021-04-09,B,0,总人数,648.0,688201,0,0
688201,2021-04-09,B,2,硕士及以上,59.0,688201,2,0
688201,2021-04-09,B,2,本科,459.0,688201,2,0
688201,2021-04-09,B,2,专科及以下,130.0,688201,2,0
688201,2021-04-09,B,3,51岁及以上,20.0,688201,3,0
688201,2021-04-09,B,3,41岁至50岁,62.0,688201,3,0
688201,2021-04-09,B,3,31岁至40岁,255.0,688201,3,0
688201,2021-04-09,B,3,30岁及以下,311.0,688201,3,0
688202,2019-10-25,B,8,综合管理人员,103.0,688202,8,0
688202,2019-10-25,B,8,业务部门人员,867.0,688202,8,0
688202,2019-10-25,B,8,财务部门人员,21.0,688202,8,0
688202,2019-10-25,B,8,市场营销人员,63.0,688202,8,0
688202,2019-10-25,B,0,总人数,1054.0,688202,0,0
688202,2019-10-25,B,2,博士,43.0,688202,2,0
688202,2019-10-25,B,2,硕士,279.0,688202,2,0
688202,2019-10-25,B,2,本科,514.0,688202,2,0
688202,2019-10-25,B,2,大专,138.0,688202,2,0
688202,2019-10-25,B,2,其他,80.0,688202,2,0
688202,2019-10-25,B,3,30岁以下,615.0,688202,3,0
688202,2019-10-25,B,3,30-40岁,343.0,688202,3,0
688202,2019-10-25,B,3,40-50岁,66.0,688202,3,0
688202,2019-10-25,B,3,50岁以上,30.0,688202,3,0
688203,2022-08-05,B,0,总人数,360.0,688203,0,0
688203,2022-08-05,B,2,硕士研究生,6.0,688203,2,0
688203,2022-08-05,B,2,本科,82.0,688203,2,0
688203,2022-08-05,B,2,大专,72.0,688203,2,0
688203,2022-08-05,B,2,大专以下,200.0,688203,2,0
688203,2022-08-05,B,3,50岁及以上,55.0,688203,3,0
688203,2022-08-05,B,3,40-49岁(含),96.0,688203,3,0
688203,2022-08-05,B,3,30-39岁(含),121.0,688203,3,0
688203,2022-08-05,B,3,29岁及以下,88.0,688203,3,0
688203,2022-08-05,B,8,管理人员,41.0,688203,8,0
688203,2022-08-05,B,8,研发人员,39.0,688203,8,0
688203,2022-08-05,B,8,生产人员,266.0,688203,8,0
688203,2022-08-05,B,8,销售人员,14.0,688203,8,0
688205,2022-07-29,B,0,总人数,615.0,688205,0,0
688205,2022-07-29,B,8,生产人员,416.0,688205,8,0
688205,2022-07-29,B,8,管理人员,27.0,688205,8,0
688205,2022-07-29,B,8,研发人员,121.0,688205,8,0
688205,2022-07-29,B,8,市场人员,51.0,688205,8,0
688205,2022-07-29,B,2,硕士及以上学历,30.0,688205,2,0
688205,2022-07-29,B,2,大专及以下学历,404.0,688205,2,0
688205,2022-07-29,B,3,41-50岁,86.0,688205,3,0
688205,2022-07-29,B,3,51岁及以上,8.0,688205,3,0
688205,2022-07-29,B,3,30岁及以下,265.0,688205,3,0
688205,2022-07-29,B,3,31-40岁,256.0,688205,3,0
688205,2022-07-29,B,2,本科学历,181.0,688205,2,0
688206,2021-12-16,B,0,总人数,216.0,688206,0,0
688206,2021-12-16,B,8,研发人员,122.0,688206,8,0
688206,2021-12-16,B,8,工程技术人员,11.0,688206,8,0
688206,2021-12-16,B,8,管理与运营人员,39.0,688206,8,0
688206,2021-12-16,B,8,销售及市场人员,44.0,688206,8,0
688206,2021-12-16,B,2,博士研究生,18.0,688206,2,0
688206,2021-12-16,B,2,硕士研究生,115.0,688206,2,0
688206,2021-12-16,B,2,本科,76.0,688206,2,0
688206,2021-12-16,B,2,大专及以下,7.0,688206,2,0
688206,2021-12-16,B,3,35岁以下,117.0,688206,3,0
688206,2021-12-16,B,3,36-45岁,62.0,688206,3,0
688206,2021-12-16,B,3,46-55岁,18.0,688206,3,0
688206,2021-12-16,B,3,56岁及以上,19.0,688206,3,0
688207,2022-03-07,B,8,研发人员,153.0,688207,8,0
688207,2022-03-07,B,8,销售人员,87.0,688207,8,0
688207,2022-03-07,B,8,管理人员,40.0,688207,8,0
688207,2022-03-07,B,0,总人数,280.0,688207,0,0
688207,2022-03-07,B,2,博士及以上,6.0,688207,2,0
688207,2022-03-07,B,2,硕士,72.0,688207,2,0
688207,2022-03-07,B,2,本科,166.0,688207,2,0
