sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688499,利元亨,13,48963.0,1676.0,2.3690828270511135,1,30.848360060711283,tailmerge1700_highshare10_cap80,29.21420047732697,10.798820189818805
688500,慧辰资讯,16,61305.0,2104.0,2.226567390370099,3,31.745229869424374,tailmerge1700_highshare10_cap80,29.13735741444867,11.023616684666488
688501,青达环保,17,66829.0,2137.0,2.434470718714611,5,33.926526733859035,tailmerge1700_highshare10_cap80,31.272344408048667,11.109892397053347
688502,茂莱光学,17,65707.0,2293.0,2.386793585267467,2,30.05352692431464,tailmerge1700_highshare10_cap80,28.65547317924117,11.092960743698262
688503,聚和材料,8,33329.0,1170.0,2.1346603421678423,2,31.84440646222981,tailmerge1700_highshare10_cap80,28.486324786324786,10.414183167851386
688505,复旦张江,18,69881.0,2280.0,2.256429272360275,2,31.71879938496082,tailmerge1700_highshare10_cap80,30.649561403508773,11.154549074391738
688506,百利天恒,29,113720.0,3645.0,2.071780954525893,8,34.67573045503032,tailmerge1700_highshare10_cap80,31.198902606310014,11.641494565764937
688507,索辰科技,11,41983.0,1467.0,2.152908556574029,1,30.379492251106946,tailmerge1700_highshare10_cap80,28.61826857532379,10.645020053422533
688508,芯朋微,12,45947.0,1681.0,2.5918680177103326,0,28.141569303275617,tailmerge1700_highshare10_cap80,27.33313503866746,10.735243837295545
688509,正元地信,18,70202.0,2228.0,2.4708855120287656,5,34.68985688469024,tailmerge1700_highshare10_cap80,31.508976660682226,11.15913207963656
688510,航亚科技,14,54402.0,1758.0,2.4415272450741696,3,33.42481825894696,tailmerge1700_highshare10_cap80,30.945392491467576,10.90415619687411
688511,天微电子,16,61599.0,2172.0,2.29201301114982,3,30.87214340360141,tailmerge1700_highshare10_cap80,28.36049723756906,11.028400915623608
688512,慧智微,12,47514.0,1507.0,2.1942597448021313,3,34.333775485540244,tailmerge1700_highshare10_cap80,31.528865295288654,10.768779683438467
